record_id,timestamp,corridor_id,junction_sequence,num_junctions,junction_spacing_m,corridor_length_km,cycle_time_sec,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,ideal_offset_sec,applied_offset_sec,offset_accuracy,green_wave_success,stops_avoided,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
GW132278,2025-06-16 22:25:06,Hosur_Rd,Silk Board -> Electronic City Toll,2,695.0,0.69,120,Weekday,False,Clear,False,0.0,False,False,False,89.8,90.0,0.981,True,2,0.108,26.2,10.7,112.0,0.067,0.155,0.982,Green wave coordination successful - maintain current corridor offset
GW132279,2025-02-02 19:19:13,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,511.0,1.53,110,Weekend,False,Fog,False,0.0,False,True,False,58.2,51.4,0.883,False,0,0.661,21.2,28.7,278.9,0.2,0.462,0.955,Bus priority granted - green extension issued to reduce transit delay
GW132280,2025-12-27 00:11:06,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,382.0,0.76,110,Weekend,False,Clear,False,0.0,False,False,False,33.0,33.5,0.986,True,3,0.049,38.7,7.7,86.5,0.082,0.189,0.929,Green wave coordination successful - maintain current corridor offset
GW132281,2026-04-19 11:36:55,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,353.0,1.06,90,Weekend,False,Clear,False,0.0,False,False,False,32.0,28.9,0.902,True,4,0.059,37.6,10.0,109.3,0.096,0.221,0.981,Green wave coordination successful - maintain current corridor offset
GW132282,2025-05-30 15:33:40,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,714.0,2.86,120,Weekday,False,Clear,False,0.0,False,True,False,62.7,66.1,0.945,True,5,0.168,40.3,8.6,257.9,0.281,0.649,0.963,Bus priority granted - green extension issued to reduce transit delay
GW132283,2025-08-21 10:17:32,Hosur_Rd,Silk Board -> Electronic City Toll,2,577.0,0.58,120,Weekday,False,Heavy Rain,True,44.2,False,False,False,75.1,61.8,0.823,False,0,0.897,12.6,63.2,220.6,0.123,0.283,0.89,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132284,2025-02-18 20:31:04,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,527.0,2.11,110,Weekday,False,Clear,False,0.0,False,True,False,63.5,64.2,0.988,True,5,0.277,29.6,9.2,262.2,0.217,0.5,0.96,Bus priority granted - green extension issued to reduce transit delay
GW132285,2025-10-15 19:10:13,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,411.0,1.23,100,Weekday,False,Clear,False,0.0,False,False,False,48.6,40.6,0.836,False,0,0.888,14.1,50.9,359.7,0.21,0.484,0.954,Heavy congestion detected - signal timing extended and reroute suggested
GW132286,2026-03-09 14:48:11,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,382.0,0.76,110,Weekday,False,Clear,False,0.0,False,True,False,46.1,45.8,0.993,True,3,0.068,28.6,3.6,100.3,0.063,0.145,0.971,Bus priority granted - green extension issued to reduce transit delay
GW132287,2025-10-24 02:34:04,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,711.0,2.13,100,Weekday,False,Clear,False,0.0,False,False,False,64.3,63.5,0.988,True,4,0.042,37.9,7.1,226.4,0.188,0.435,0.99,Green wave coordination successful - maintain current corridor offset
GW132288,2026-06-11 18:52:28,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,383.0,1.15,90,Weekday,False,Clear,False,0.0,False,False,False,53.1,45.9,0.864,False,3,1.0,8.8,49.2,465.6,0.185,0.428,0.901,Heavy congestion detected - signal timing extended and reroute suggested
GW132289,2025-02-21 18:08:41,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,540.0,2.16,110,Weekday,False,Light Rain,True,3.5,False,False,False,81.7,90.0,0.785,False,3,1.0,8.1,67.2,1134.3,0.323,0.746,0.869,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132290,2025-04-25 18:21:54,Hosur_Rd,Silk Board -> Electronic City Toll,2,546.0,0.55,120,Weekday,False,Light Rain,True,2.9,False,True,False,75.5,64.5,0.854,False,0,1.0,8.8,37.7,266.6,0.092,0.213,0.89,Bus priority granted - green extension issued to reduce transit delay
GW132291,2025-02-02 19:46:10,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,270.0,1.08,100,Weekend,False,Clear,False,0.0,False,False,False,30.0,23.9,0.797,True,5,0.194,31.7,7.3,133.8,0.106,0.245,0.947,Green wave coordination successful - maintain current corridor offset
GW132292,2025-01-20 07:41:33,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,795.0,3.97,110,Weekday,False,Clear,False,0.0,False,True,False,98.0,90.0,0.962,False,3,0.686,19.0,24.7,780.1,0.473,1.093,0.969,Bus priority granted - green extension issued to reduce transit delay
GW132293,2025-01-28 10:37:20,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,745.0,2.98,90,Weekday,False,Clear,False,0.0,False,False,False,92.6,89.4,0.966,True,5,0.24,28.7,12.2,381.4,0.308,0.712,0.985,Green wave coordination successful - maintain current corridor offset
GW132294,2026-06-15 13:14:50,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,542.0,2.17,100,Weekday,False,Heavy Rain,True,28.4,False,False,False,67.6,67.7,0.998,True,5,0.209,28.2,8.7,309.4,0.224,0.518,0.939,Light rain detected - minor speed reduction advised
GW132295,2025-07-18 15:02:44,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,532.0,1.6,90,Weekday,False,Clear,False,0.0,False,False,False,50.3,54.9,0.907,True,4,0.129,35.8,7.0,155.2,0.141,0.325,0.95,Green wave coordination successful - maintain current corridor offset
GW132296,2025-05-26 17:49:00,Hosur_Rd,Silk Board -> Electronic City Toll,2,473.0,0.47,110,Weekday,False,Clear,False,0.0,False,True,False,74.6,54.1,0.725,False,1,0.899,10.3,33.5,202.2,0.086,0.199,0.922,Bus priority granted - green extension issued to reduce transit delay
GW132297,2025-04-17 19:44:10,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,480.0,1.44,90,Weekday,False,Clear,False,0.0,False,False,False,70.3,63.1,0.899,False,2,0.706,15.6,35.1,419.6,0.197,0.456,0.947,Moderate traffic flow - standard adaptive signal timing in effect
GW132298,2025-08-14 08:23:53,Hosur_Rd,Silk Board -> Electronic City Toll,2,450.0,0.45,100,Weekday,False,Clear,False,0.0,False,False,False,61.7,64.1,0.96,False,1,0.941,10.7,49.3,210.0,0.076,0.175,0.936,Heavy congestion detected - signal timing extended and reroute suggested
GW132299,2025-03-03 10:30:58,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,704.0,2.81,90,Weekday,False,Clear,False,0.0,False,False,False,84.0,83.7,0.997,True,5,0.25,28.9,13.1,382.0,0.276,0.636,0.956,Green wave coordination successful - maintain current corridor offset
GW132300,2025-11-26 11:28:28,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,589.0,1.77,100,Weekday,False,Clear,False,0.0,False,True,False,59.2,63.4,0.929,True,4,0.116,33.3,3.0,179.4,0.151,0.348,0.972,Bus priority granted - green extension issued to reduce transit delay
GW132301,2026-03-01 09:47:29,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,756.0,2.27,100,Weekend,False,Clear,False,0.0,False,True,False,80.9,79.5,0.983,True,4,0.249,33.5,11.6,252.2,0.232,0.535,0.963,Bus priority granted - green extension issued to reduce transit delay
GW132302,2026-02-02 16:51:29,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,458.0,1.37,120,Weekday,False,Clear,False,0.0,False,True,False,59.4,44.9,0.757,False,2,0.706,17.6,27.1,311.6,0.179,0.412,0.972,Bus priority granted - green extension issued to reduce transit delay
GW132303,2026-06-22 12:48:56,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,739.0,2.96,90,Weekday,False,Clear,False,0.0,False,False,False,76.1,72.1,0.948,True,5,0.047,32.8,4.9,329.9,0.286,0.662,0.956,Green wave coordination successful - maintain current corridor offset
GW132304,2026-04-06 18:34:09,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,491.0,1.47,120,Weekday,False,Clear,False,0.0,False,False,False,60.3,58.5,0.97,False,2,0.928,12.3,53.3,482.9,0.238,0.551,0.947,Heavy congestion detected - signal timing extended and reroute suggested
GW132305,2026-04-06 12:25:17,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,489.0,2.45,90,Weekday,False,Clear,False,0.0,False,False,False,49.9,45.4,0.91,True,6,0.088,33.7,5.0,248.3,0.204,0.471,0.965,Green wave coordination successful - maintain current corridor offset
GW132306,2025-08-10 08:15:32,Hosur_Rd,Silk Board -> Electronic City Toll,2,572.0,0.57,90,Weekend,False,Rain,True,17.9,False,False,False,74.9,75.1,0.998,False,0,0.86,13.5,46.8,201.5,0.112,0.258,0.888,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132307,2025-12-24 10:00:02,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,609.0,1.83,110,Weekday,False,Light Rain,True,5.2,False,False,False,81.4,83.3,0.977,False,2,0.813,14.5,46.7,508.1,0.255,0.589,0.89,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132308,2025-10-28 17:20:22,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,515.0,2.57,100,Weekday,False,Clear,False,0.0,False,False,False,71.9,86.7,0.795,False,3,0.823,13.6,48.9,702.8,0.367,0.847,0.96,Heavy congestion detected - signal timing extended and reroute suggested
GW132309,2026-03-23 20:05:26,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,571.0,2.28,110,Weekday,False,Clear,False,0.0,False,False,False,61.9,62.4,0.991,False,4,0.677,21.9,45.2,433.2,0.304,0.701,0.964,Moderate traffic flow - standard adaptive signal timing in effect
GW132310,2025-11-02 14:12:59,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,353.0,1.77,110,Weekend,True,Clear,False,0.0,False,False,False,32.7,35.8,0.904,True,6,0.179,36.5,13.8,187.2,0.174,0.401,0.917,Green wave coordination successful - maintain current corridor offset
GW132311,2025-05-14 18:52:08,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,221.0,0.44,90,Weekday,False,Clear,False,0.0,False,False,False,32.7,35.1,0.926,False,1,1.0,8.2,51.7,247.8,0.078,0.18,0.902,Heavy congestion detected - signal timing extended and reroute suggested
GW132312,2025-09-18 15:58:55,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,534.0,1.6,110,Weekday,False,Clear,False,0.0,False,False,False,59.5,60.7,0.98,True,4,0.2,30.3,12.4,193.3,0.173,0.399,0.975,Green wave coordination successful - maintain current corridor offset
GW132313,2025-05-23 22:01:47,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,571.0,2.28,90,Weekday,False,Clear,False,0.0,False,False,False,56.6,55.2,0.976,True,5,0.117,35.2,4.8,245.6,0.206,0.475,0.945,Green wave coordination successful - maintain current corridor offset
GW132314,2025-03-07 07:19:44,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,607.0,1.82,90,Weekday,False,Clear,False,0.0,False,True,False,65.2,65.2,1.0,True,4,0.243,31.8,5.0,214.8,0.17,0.392,0.955,Bus priority granted - green extension issued to reduce transit delay
GW132315,2026-02-08 19:46:37,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,553.0,1.66,100,Weekend,False,Clear,False,0.0,False,False,False,52.9,54.7,0.966,True,4,0.249,35.6,13.9,197.3,0.172,0.398,0.971,Green wave coordination successful - maintain current corridor offset
GW132316,2025-04-07 08:44:27,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,762.0,2.29,90,Weekday,True,Clear,False,0.0,False,True,False,122.8,90.0,0.961,False,0,1.0,7.6,34.7,1088.0,0.322,0.744,0.871,Bus priority granted - green extension issued to reduce transit delay
GW132317,2025-07-29 11:15:28,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,344.0,1.03,100,Weekday,False,Clear,False,0.0,False,True,False,40.4,36.6,0.906,True,4,0.144,29.3,11.6,142.0,0.122,0.283,0.956,Bus priority granted - green extension issued to reduce transit delay
GW132318,2025-10-02 13:58:25,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,819.0,3.28,110,Weekday,True,Clear,False,0.0,False,False,False,81.2,84.0,0.966,True,5,0.156,34.6,12.0,342.6,0.319,0.736,0.914,Green wave coordination successful - maintain current corridor offset
GW132319,2025-11-20 17:50:32,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,539.0,1.62,90,Weekday,False,Clear,False,0.0,False,False,False,68.6,55.7,0.811,False,0,0.938,11.6,48.2,530.6,0.252,0.583,0.92,Heavy congestion detected - signal timing extended and reroute suggested
GW132320,2026-05-30 08:31:40,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,518.0,1.04,100,Weekend,False,Clear,False,0.0,False,False,False,59.0,58.0,0.983,True,3,0.276,30.6,16.3,146.1,0.107,0.247,0.973,Green wave coordination successful - maintain current corridor offset
GW132321,2026-05-29 13:21:31,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,464.0,1.86,110,Weekday,False,Heavy Rain,True,37.0,False,True,False,49.4,50.0,0.987,True,5,0.211,33.3,8.4,214.5,0.175,0.404,0.914,Bus priority granted - green extension issued to reduce transit delay
GW132322,2025-05-20 18:19:41,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,562.0,2.81,110,Weekday,False,Light Rain,True,1.0,False,False,False,68.5,52.1,0.761,False,5,1.0,10.0,63.3,1052.8,0.406,0.938,0.874,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132323,2025-01-07 13:59:34,ORR_North,Hebbal -> Nagawara -> RT Nagar -> Yeshwantpur,4,270.0,0.81,90,Weekday,False,Clear,False,0.0,False,False,False,25.8,25.4,0.983,True,4,0.087,35.9,7.3,89.5,0.073,0.168,0.974,Green wave coordination successful - maintain current corridor offset
GW132324,2025-11-22 07:11:16,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,559.0,1.68,90,Weekend,False,Clear,False,0.0,False,True,False,54.0,53.9,0.999,True,4,0.148,36.8,3.1,168.0,0.157,0.363,0.947,Bus priority granted - green extension issued to reduce transit delay
GW132325,2026-06-23 06:33:27,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,506.0,1.52,110,Weekday,False,Clear,False,0.0,False,False,False,54.2,49.2,0.909,True,4,0.139,33.1,10.0,177.7,0.148,0.342,0.96,Green wave coordination successful - maintain current corridor offset
GW132326,2025-12-11 19:54:03,Hosur_Rd,Silk Board -> Electronic City Toll,2,652.0,0.65,100,Weekday,False,Clear,False,0.0,False,False,False,76.6,63.2,0.826,False,0,0.778,17.5,45.0,174.3,0.104,0.24,0.953,Heavy congestion detected - signal timing extended and reroute suggested
GW132327,2025-01-22 14:18:26,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,667.0,3.34,100,Weekday,False,Clear,False,0.0,False,False,False,78.7,77.4,0.984,True,6,0.087,29.0,5.8,449.5,0.316,0.73,0.947,Green wave coordination successful - maintain current corridor offset
GW132328,2026-06-18 19:19:02,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,596.0,2.38,90,Weekday,False,Heavy Rain,True,104.5,False,False,False,79.5,67.0,0.843,False,4,1.0,9.1,44.4,864.7,0.373,0.861,0.858,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
GW132329,2026-02-28 11:45:38,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,859.0,1.72,100,Weekend,False,Clear,False,0.0,False,False,False,79.3,78.9,0.995,True,3,0.069,38.7,6.4,162.3,0.164,0.378,0.954,Green wave coordination successful - maintain current corridor offset
GW132330,2026-03-06 14:06:44,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,412.0,0.82,110,Weekday,False,Clear,False,0.0,False,False,False,45.1,44.9,0.994,True,3,0.062,31.3,2.0,96.6,0.073,0.169,0.973,Green wave coordination successful - maintain current corridor offset
GW132331,2025-09-14 09:50:45,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,401.0,1.2,120,Weekend,False,Clear,False,0.0,False,False,False,51.0,48.6,0.953,False,2,0.672,18.8,46.3,271.0,0.166,0.384,0.964,Moderate traffic flow - standard adaptive signal timing in effect
GW132332,2025-03-12 18:41:28,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,645.0,1.94,100,Weekday,False,Clear,False,0.0,False,True,False,89.4,81.4,0.911,False,0,1.0,8.8,29.6,869.2,0.297,0.686,0.88,Bus priority granted - green extension issued to reduce transit delay
GW132333,2026-05-24 09:59:40,ORR_East,Silk Board -> Bellandur -> Marathahalli -> KR Puram,4,645.0,1.94,110,Weekend,False,Clear,False,0.0,False,True,False,66.5,64.1,0.963,True,4,0.286,33.9,9.9,221.6,0.211,0.487,0.968,Bus priority granted - green extension issued to reduce transit delay
GW132334,2025-02-25 06:18:19,Sarjapur_Rd,Koramangala Sony World -> HSR BDA Complex -> Sarjapur Road -> Varthur,4,647.0,1.94,100,Weekday,False,Clear,False,0.0,False,False,False,66.3,69.0,0.958,True,4,0.095,34.2,9.0,209.2,0.174,0.401,0.947,Green wave coordination successful - maintain current corridor offset
GW132335,2026-05-21 14:40:37,Tumkur_Rd,Yeshwantpur -> Rajajinagar -> Tumkur Road,3,643.0,1.29,120,Weekday,False,Rain,True,12.0,False,False,False,67.5,68.5,0.985,True,3,0.158,33.5,10.3,155.8,0.131,0.302,0.93,Light rain detected - minor speed reduction advised
GW132336,2025-09-23 10:43:10,Hosur_Rd,Silk Board -> Electronic City Toll,2,488.0,0.49,90,Weekday,False,Clear,False,0.0,False,False,False,57.5,55.8,0.97,True,2,0.2,30.2,12.7,67.4,0.037,0.085,0.978,Green wave coordination successful - maintain current corridor offset
GW132337,2025-03-20 16:05:34,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,524.0,2.62,90,Weekday,False,Clear,False,0.0,False,False,False,47.2,55.0,0.835,True,6,0.171,37.0,8.5,268.2,0.246,0.569,0.955,Green wave coordination successful - maintain current corridor offset
GW132338,2025-12-25 12:54:13,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,343.0,1.37,100,Weekday,True,Clear,False,0.0,False,False,False,29.6,27.5,0.931,True,5,0.129,41.2,6.6,121.7,0.121,0.279,0.915,Green wave coordination successful - maintain current corridor offset
GW132339,2025-08-31 19:09:12,Central_Loop,Majestic -> Anand Rao Circle -> Chalukya Circle -> MG Road -> Cubbon Road -> Richmond Circle,6,314.0,1.57,100,Weekend,False,Clear,False,0.0,False,True,False,36.7,28.6,0.779,False,2,0.702,19.6,21.8,297.2,0.206,0.476,0.946,Bus priority granted - green extension issued to reduce transit delay
GW132340,2025-09-25 16:26:32,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,442.0,1.77,100,Weekday,False,Clear,False,0.0,False,False,False,47.0,46.9,0.996,True,5,0.237,32.1,17.9,211.9,0.18,0.416,0.974,Green wave coordination successful - maintain current corridor offset
GW132341,2025-11-19 09:34:45,South_Loop,Banashankari -> Jayanagar 4th Block -> Basavanagudi -> JP Nagar -> Bannerghatta Road,5,477.0,1.91,100,Weekday,False,Clear,False,0.0,False,False,False,53.6,61.1,0.86,False,0,0.901,14.4,55.5,512.8,0.26,0.601,0.916,Heavy congestion detected - signal timing extended and reroute suggested
GW132342,2025-01-14 17:32:48,Mysore_Rd,City Market -> KR Market -> Mysore Road -> Vijayanagar,4,658.0,1.98,100,Weekday,True,Clear,False,0.0,False,True,False,102.1,90.0,0.885,False,2,1.0,7.9,36.6,897.8,0.293,0.676,0.861,Bus priority granted - green extension issued to reduce transit delay
GW132343,2025-10-13 09:12:03,Old_Airport_Rd,Trinity Circle -> Ulsoor -> Domlur -> Old Airport Road -> HAL Airport Road,5,572.0,2.29,100,Weekday,False,Heavy Rain,True,32.1,False,False,False,73.2,63.2,0.863,False,0,1.0,9.5,55.1,961.2,0.33,0.761,0.891,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
