decision_id,timestamp,junction_id,junction_name,decision_type,model_version,input_features_summary,decision_value,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,bus_priority_active,ambulance_priority_active,congestion_index,outcome_success,processing_latency_ms,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
DEC725102,2025-02-20 08:33:10,J031,Cubbon Road,Priority Grant,ARGUS-DT-v2.3,queue=75veh|congestion=0.97|rain=Y|festival=N|accident=N,Green Extension +12s,Weekday,False,Light Rain,True,1.5,False,True,False,0.681,True,80,18.2,45.9,163.6,0.093,0.216,0.939,Bus priority granted - green extension issued to reduce transit delay
DEC725103,2025-03-19 19:30:27,J027,Mysore Road,Route Recommendation,ARGUS-DT-v2.3,queue=74veh|congestion=0.79|rain=N|festival=N|accident=N,Alternate Route,Weekday,False,Clear,False,0.0,False,False,False,0.787,True,76,16.6,49.6,152.6,0.09,0.207,0.954,Heavy congestion detected - signal timing extended and reroute suggested
DEC725104,2025-09-27 19:54:06,J022,Rajajinagar,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=57veh|congestion=0.50|rain=N|festival=N|accident=N,60.1,Weekend,False,Clear,False,0.0,False,False,False,0.502,True,75,27.6,30.2,183.2,0.142,0.327,0.987,Moderate traffic flow - standard adaptive signal timing in effect
DEC725105,2026-06-06 08:16:03,J036,HAL Airport Road,Route Recommendation,ARGUS-DT-v2.4,queue=73veh|congestion=0.63|rain=N|festival=N|accident=N,Alternate Route,Weekend,False,Clear,False,0.0,False,False,False,0.627,True,87,21.5,46.5,204.2,0.14,0.323,0.966,Moderate traffic flow - standard adaptive signal timing in effect
DEC725106,2025-02-10 19:39:05,J031,Cubbon Road,Priority Grant,ARGUS-DT-v2.3,queue=73veh|congestion=0.81|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.569,True,94,26.8,36.9,172.7,0.137,0.317,0.978,Bus priority granted - green extension issued to reduce transit delay
DEC725107,2025-08-01 17:29:16,J018,Nagawara,Priority Grant,ARGUS-DT-v2.4.1,queue=59veh|congestion=0.96|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.671,True,82,22.8,38.6,166.6,0.119,0.275,0.973,Bus priority granted - green extension issued to reduce transit delay
DEC725108,2025-12-21 07:19:05,J019,RT Nagar,Priority Grant,ARGUS-DT-v2.4.1,queue=60veh|congestion=0.45|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.318,True,60,21.6,18.0,173.6,0.108,0.249,0.936,Bus priority granted - green extension issued to reduce transit delay
DEC725109,2025-01-13 16:21:26,J005,Yeshwantpur,Reroute Advisory,ARGUS-DT-v2.4.1,queue=48veh|congestion=0.48|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.314,True,39,30.9,19.9,117.2,0.106,0.244,0.99,Moderate traffic flow - standard adaptive signal timing in effect
DEC725110,2025-02-11 16:15:26,J028,Tumkur Road,Route Recommendation,ARGUS-DT-v2.3,queue=65veh|congestion=0.51|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.513,True,71,25.9,24.2,100.0,0.061,0.14,0.984,Moderate traffic flow - standard adaptive signal timing in effect
DEC725111,2025-09-27 09:50:22,J037,Kadugodi,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=44veh|congestion=0.66|rain=N|festival=N|accident=N,69.5,Weekend,False,Clear,False,0.0,False,False,False,0.659,False,77,21.3,46.1,211.0,0.133,0.308,0.918,Moderate traffic flow - standard adaptive signal timing in effect
DEC725112,2025-12-27 19:19:01,J027,Mysore Road,Reroute Advisory,ARGUS-DT-v2.4,queue=87veh|congestion=0.94|rain=N|festival=N|accident=Y,Detour via Ring Road,Weekend,False,Clear,False,0.0,True,False,False,0.611,False,45,22.9,43.5,255.6,0.154,0.356,0.747,Accident detected nearby - reroute and reduced speed advised
DEC725113,2026-02-21 10:17:59,J038,Varthur,Signal Timing Adjustment,ARGUS-DT-v2.4,queue=59veh|congestion=0.51|rain=N|festival=N|accident=N,60.3,Weekend,False,Fog,False,0.0,False,False,False,0.505,True,55,30.7,40.0,171.8,0.143,0.331,0.98,Moderate traffic flow - standard adaptive signal timing in effect
DEC725114,2025-02-23 20:31:23,J031,Cubbon Road,Reroute Advisory,ARGUS-DT-v2.4.1,queue=31veh|congestion=0.30|rain=N|festival=N|accident=N,No Reroute Needed,Weekend,False,Clear,False,0.0,False,False,False,0.192,True,43,28.5,10.9,77.5,0.07,0.161,0.983,Normal free-flow traffic - standard signal timing maintained
DEC725115,2026-03-02 09:13:11,J039,KR Market,Priority Grant,ARGUS-DT-v2.4,queue=85veh|congestion=1.00|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.7,True,88,17.8,49.0,175.2,0.104,0.24,0.952,Bus priority granted - green extension issued to reduce transit delay
DEC725116,2025-03-25 09:10:40,J037,Kadugodi,Priority Grant,ARGUS-DT-v2.4.1,queue=78veh|congestion=1.00|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.7,True,56,21.6,46.1,154.6,0.13,0.301,0.954,Bus priority granted - green extension issued to reduce transit delay
DEC725117,2025-11-17 09:48:13,J028,Tumkur Road,Priority Grant,ARGUS-DT-v2.4.1,queue=61veh|congestion=0.87|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.61,True,98,26.2,40.3,193.1,0.153,0.354,0.975,Bus priority granted - green extension issued to reduce transit delay
DEC725118,2025-02-12 18:17:15,J003,KR Puram,Priority Grant,ARGUS-DT-v2.3,queue=94veh|congestion=0.96|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.673,True,77,22.7,42.4,145.0,0.103,0.238,0.954,Bus priority granted - green extension issued to reduce transit delay
DEC725119,2025-12-17 20:38:33,J036,HAL Airport Road,Route Recommendation,ARGUS-DT-v2.4,queue=41veh|congestion=0.51|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.513,True,52,26.4,28.5,73.5,0.057,0.133,0.949,Moderate traffic flow - standard adaptive signal timing in effect
DEC725120,2025-10-18 11:58:25,J008,Jayanagar 4th Block,Parking Guidance,ARGUS-DT-v2.4,queue=38veh|congestion=0.19|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekend,False,Clear,False,0.0,False,False,False,0.191,True,46,26.8,13.7,171.0,0.105,0.242,0.975,Normal free-flow traffic - standard signal timing maintained
DEC725121,2025-08-13 17:53:11,J031,Cubbon Road,Priority Grant,ARGUS-DT-v2.3,queue=84veh|congestion=0.94|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.656,True,58,18.3,41.8,178.9,0.133,0.308,0.94,Bus priority granted - green extension issued to reduce transit delay
DEC725122,2026-04-25 04:52:50,J031,Cubbon Road,Route Recommendation,ARGUS-DT-v2.4.1,queue=35veh|congestion=0.29|rain=Y|festival=N|accident=N,Primary Route,Weekend,False,Light Rain,True,3.5,False,False,False,0.294,False,55,33.1,16.3,134.5,0.12,0.276,0.869,Light rain detected - minor speed reduction advised
DEC725123,2026-03-29 07:55:37,J016,Sarjapur Road,Route Recommendation,ARGUS-DT-v2.3,queue=45veh|congestion=0.62|rain=Y|festival=N|accident=N,Alternate Route,Weekend,False,Light Rain,True,3.5,False,False,False,0.62,True,70,25.3,33.5,100.8,0.066,0.152,0.906,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC725124,2026-03-26 19:14:43,J019,RT Nagar,Reroute Advisory,ARGUS-DT-v2.4.1,queue=80veh|congestion=1.00|rain=N|festival=Y|accident=N,Detour via Ring Road,Weekday,True,Clear,False,0.0,False,False,False,0.65,True,51,16.2,42.1,310.3,0.173,0.399,0.924,Festival crowd surge detected - alternate route and extended cycle recommended
DEC725125,2025-09-07 07:40:29,J016,Sarjapur Road,Priority Grant,ARGUS-DT-v2.4.1,queue=62veh|congestion=0.60|rain=Y|festival=N|accident=N,Green Extension +12s,Weekend,False,Rain,True,9.9,False,True,False,0.417,True,64,33.4,32.9,129.3,0.107,0.248,0.938,Bus priority granted - green extension issued to reduce transit delay
DEC725126,2025-08-04 10:35:55,J041,Chalukya Circle,Green Wave Coordination,ARGUS-DT-v2.3,queue=83veh|congestion=0.93|rain=Y|festival=N|accident=N,Offset Re-planned,Weekday,False,Heavy Rain,True,31.5,False,False,False,0.511,True,76,24.2,31.7,196.6,0.149,0.345,0.898,Light rain detected - minor speed reduction advised
DEC725127,2026-06-11 17:19:07,J020,Malleshwaram Circle,Reroute Advisory,ARGUS-DT-v2.4.1,queue=68veh|congestion=0.88|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.574,True,83,21.5,39.8,190.5,0.124,0.286,0.981,Moderate traffic flow - standard adaptive signal timing in effect
DEC725128,2026-01-03 12:10:21,J030,MG Road,Priority Grant,ARGUS-DT-v2.4.1,queue=32veh|congestion=0.21|rain=N|festival=N|accident=N,Green Extension +12s,Weekend,False,Clear,False,0.0,False,True,False,0.149,True,59,35.8,11.4,132.7,0.13,0.301,0.961,Bus priority granted - green extension issued to reduce transit delay
DEC725129,2025-10-10 09:25:36,J002,Marathahalli,Route Recommendation,ARGUS-DT-v2.3,queue=78veh|congestion=1.00|rain=N|festival=N|accident=N,Alternate Route,Weekday,False,Clear,False,0.0,False,False,False,1.0,True,97,9.6,65.5,372.6,0.157,0.363,0.922,Heavy congestion detected - signal timing extended and reroute suggested
DEC725130,2026-05-30 16:22:06,J039,KR Market,Parking Guidance,ARGUS-DT-v2.3,queue=43veh|congestion=0.33|rain=N|festival=N|accident=N,Proceed to Nearest Lot,Weekend,False,Clear,False,0.0,False,False,False,0.328,True,50,29.5,24.8,242.0,0.213,0.493,0.96,Moderate traffic flow - standard adaptive signal timing in effect
DEC725131,2025-03-16 09:17:35,J015,Bellandur,Reroute Advisory,ARGUS-DT-v2.4.1,queue=52veh|congestion=0.73|rain=N|festival=N|accident=N,Detour via Ring Road,Weekend,False,Clear,False,0.0,False,False,False,0.471,True,64,19.6,30.2,175.9,0.102,0.236,0.973,Moderate traffic flow - standard adaptive signal timing in effect
DEC725132,2025-11-08 18:54:37,J032,Richmond Circle,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=71veh|congestion=0.85|rain=Y|festival=N|accident=N,Offset Re-planned,Weekend,False,Light Rain,True,6.2,False,False,False,0.47,True,71,29.7,33.6,91.7,0.083,0.192,0.91,Light rain detected - minor speed reduction advised
DEC725133,2025-08-21 15:05:50,J010,Shivajinagar,Priority Grant,ARGUS-DT-v2.4.1,queue=48veh|congestion=0.44|rain=Y|festival=N|accident=N,Green Extension +12s,Weekday,False,Rain,True,19.0,False,True,False,0.309,True,66,35.9,21.7,69.2,0.042,0.097,0.921,Bus priority granted - green extension issued to reduce transit delay
DEC725134,2025-07-09 19:53:28,J015,Bellandur,Route Recommendation,ARGUS-DT-v2.4.1,queue=86veh|congestion=1.00|rain=Y|festival=N|accident=N,Alternate Route,Weekday,False,Heavy Rain,True,90.5,False,False,False,1.0,True,77,9.6,65.0,291.6,0.104,0.239,0.865,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC725135,2026-01-23 15:06:06,J003,KR Puram,Priority Grant,ARGUS-DT-v2.4.1,queue=45veh|congestion=0.24|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.165,True,55,37.1,13.6,131.4,0.157,0.362,0.98,Bus priority granted - green extension issued to reduce transit delay
DEC725136,2026-03-15 22:24:11,J014,Electronic City Toll,Green Wave Coordination,ARGUS-DT-v2.4,queue=12veh|congestion=0.09|rain=N|festival=N|accident=N,Offset Synced,Weekend,False,Clear,False,0.0,False,False,False,0.052,True,61,46.8,2.0,58.7,0.076,0.177,0.933,Green wave coordination successful - maintain current corridor offset
DEC725137,2025-04-01 19:39:00,J009,Majestic,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=70veh|congestion=0.88|rain=N|festival=N|accident=N,82.9,Weekday,False,Clear,False,0.0,False,False,False,0.881,True,115,11.9,56.3,307.8,0.126,0.292,0.906,Heavy congestion detected - signal timing extended and reroute suggested
DEC725138,2026-05-28 11:56:34,J039,KR Market,Reroute Advisory,ARGUS-DT-v2.4,queue=61veh|congestion=0.46|rain=Y|festival=N|accident=N,No Reroute Needed,Weekday,False,Rain,True,23.0,False,False,False,0.3,True,31,28.8,17.4,126.8,0.091,0.211,0.91,Light rain detected - minor speed reduction advised
DEC725139,2025-01-08 18:56:25,J022,Rajajinagar,Reroute Advisory,ARGUS-DT-v2.4,queue=83veh|congestion=0.94|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.611,True,84,19.3,41.2,248.9,0.159,0.368,0.944,Moderate traffic flow - standard adaptive signal timing in effect
DEC725140,2025-10-30 16:31:00,J007,Banashankari,Priority Grant,ARGUS-DT-v2.4.1,queue=71veh|congestion=0.78|rain=Y|festival=N|accident=N,Green Extension +12s,Weekday,False,Rain,True,15.3,False,True,False,0.546,True,71,23.0,38.8,76.2,0.047,0.109,0.912,Bus priority granted - green extension issued to reduce transit delay
DEC725141,2025-10-03 08:45:58,J037,Kadugodi,Priority Grant,ARGUS-DT-v2.4.1,queue=81veh|congestion=1.00|rain=N|festival=Y|accident=N,Green Extension +12s,Weekday,True,Clear,False,0.0,False,True,False,0.7,True,56,23.8,46.2,82.4,0.059,0.137,0.94,Bus priority granted - green extension issued to reduce transit delay
DEC725142,2025-04-09 06:36:19,J014,Electronic City Toll,Reroute Advisory,ARGUS-DT-v2.3,queue=23veh|congestion=0.34|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.22,True,47,39.7,13.0,98.7,0.102,0.235,0.966,Normal free-flow traffic - standard signal timing maintained
DEC725143,2026-05-27 21:47:14,J029,Old Airport Road,Reroute Advisory,ARGUS-DT-v2.4.1,queue=35veh|congestion=0.22|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.145,True,44,30.3,7.9,72.7,0.051,0.118,0.977,Normal free-flow traffic - standard signal timing maintained
DEC725144,2026-01-16 17:24:07,J008,Jayanagar 4th Block,Reroute Advisory,ARGUS-DT-v2.4,queue=65veh|congestion=0.85|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.55,True,49,25.8,32.1,63.8,0.054,0.125,0.977,Moderate traffic flow - standard adaptive signal timing in effect
DEC725145,2025-06-19 17:04:43,J028,Tumkur Road,Priority Grant,ARGUS-DT-v2.4.1,queue=60veh|congestion=0.56|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.389,True,59,33.7,29.4,50.7,0.039,0.09,0.972,Bus priority granted - green extension issued to reduce transit delay
DEC725146,2025-08-11 15:22:33,J013,HSR BDA Complex,Route Recommendation,ARGUS-DT-v2.4.1,queue=66veh|congestion=0.59|rain=Y|festival=N|accident=N,Alternate Route,Weekday,False,Heavy Rain,True,71.2,False,False,False,0.588,True,66,27.4,32.3,195.1,0.144,0.332,0.93,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
DEC725147,2025-02-01 12:47:51,J009,Majestic,Route Recommendation,ARGUS-DT-v2.4.1,queue=31veh|congestion=0.08|rain=N|festival=N|accident=N,Primary Route,Weekend,False,Clear,False,0.0,False,False,False,0.077,True,48,32.2,13.0,137.2,0.105,0.242,0.99,Normal free-flow traffic - standard signal timing maintained
DEC725148,2025-08-01 14:02:37,J014,Electronic City Toll,Route Recommendation,ARGUS-DT-v2.4.1,queue=26veh|congestion=0.17|rain=N|festival=N|accident=N,Primary Route,Weekday,False,Clear,False,0.0,False,False,False,0.167,True,40,38.9,21.1,145.1,0.152,0.352,0.959,Normal free-flow traffic - standard signal timing maintained
DEC725149,2025-12-21 09:58:53,J003,KR Puram,Signal Timing Adjustment,ARGUS-DT-v2.3,queue=52veh|congestion=0.59|rain=N|festival=N|accident=N,65.1,Weekend,False,Clear,False,0.0,False,False,False,0.585,True,75,24.2,38.6,208.0,0.143,0.33,0.957,Moderate traffic flow - standard adaptive signal timing in effect
DEC725150,2025-10-11 19:03:30,J011,Indiranagar 100ft Road,Priority Grant,ARGUS-DT-v2.4.1,queue=77veh|congestion=0.74|rain=Y|festival=N|accident=N,Green Extension +12s,Weekend,False,Light Rain,True,1.4,False,True,False,0.518,True,68,25.3,39.4,223.8,0.183,0.422,0.921,Bus priority granted - green extension issued to reduce transit delay
DEC725151,2026-03-15 08:46:24,J020,Malleshwaram Circle,Reroute Advisory,ARGUS-DT-v2.4,queue=69veh|congestion=0.80|rain=N|festival=N|accident=N,Detour via Ring Road,Weekend,False,Clear,False,0.0,False,False,False,0.522,True,65,20.4,33.8,260.5,0.159,0.368,0.976,Moderate traffic flow - standard adaptive signal timing in effect
DEC725152,2025-02-01 17:21:42,J016,Sarjapur Road,Route Recommendation,ARGUS-DT-v2.4.1,queue=54veh|congestion=0.58|rain=N|festival=N|accident=N,Alternate Route,Weekend,False,Clear,False,0.0,False,False,False,0.581,True,62,23.6,35.0,238.3,0.168,0.387,0.977,Moderate traffic flow - standard adaptive signal timing in effect
DEC725153,2025-04-15 00:49:07,J027,Mysore Road,Priority Grant,ARGUS-DT-v2.3,queue=35veh|congestion=0.38|rain=N|festival=Y|accident=N,Green Extension +12s,Weekday,True,Clear,False,0.0,False,True,False,0.263,True,50,30.5,22.3,141.8,0.124,0.287,0.915,Bus priority granted - green extension issued to reduce transit delay
DEC725154,2026-04-21 19:56:08,J001,Silk Board,Signal Timing Adjustment,ARGUS-DT-v2.3,queue=58veh|congestion=0.63|rain=N|festival=N|accident=N,67.8,Weekday,False,Clear,False,0.0,False,False,False,0.631,True,48,17.2,46.3,361.1,0.207,0.479,0.98,Moderate traffic flow - standard adaptive signal timing in effect
DEC725155,2026-03-18 19:56:27,J037,Kadugodi,Reroute Advisory,ARGUS-DT-v2.4.1,queue=50veh|congestion=0.75|rain=N|festival=N|accident=N,Detour via Ring Road,Weekday,False,Clear,False,0.0,False,False,False,0.486,True,69,26.5,38.2,149.0,0.135,0.311,0.953,Moderate traffic flow - standard adaptive signal timing in effect
DEC725156,2026-02-05 10:44:38,J034,Ulsoor,Reroute Advisory,ARGUS-DT-v2.4,queue=50veh|congestion=0.52|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.341,True,70,25.7,19.6,49.3,0.056,0.129,0.969,Moderate traffic flow - standard adaptive signal timing in effect
DEC725157,2026-05-26 12:32:06,J034,Ulsoor,Signal Timing Adjustment,ARGUS-DT-v2.4.1,queue=39veh|congestion=0.38|rain=Y|festival=N|accident=N,53.0,Weekday,False,Rain,True,14.7,False,False,False,0.383,True,56,29.0,24.0,122.4,0.107,0.248,0.921,Light rain detected - minor speed reduction advised
DEC725158,2025-07-11 08:13:18,J028,Tumkur Road,Green Wave Coordination,ARGUS-DT-v2.4,queue=74veh|congestion=0.91|rain=N|festival=N|accident=N,Offset Re-planned,Weekday,False,Clear,False,0.0,False,False,False,0.501,True,39,25.0,35.8,167.8,0.117,0.27,0.989,Moderate traffic flow - standard adaptive signal timing in effect
DEC725159,2026-01-01 19:57:54,J025,Bannerghatta Road,Priority Grant,ARGUS-DT-v2.4.1,queue=78veh|congestion=1.00|rain=Y|festival=Y|accident=N,Green Extension +12s,Weekday,True,Light Rain,True,3.1,False,True,False,0.7,True,66,20.5,39.8,209.2,0.135,0.312,0.827,Bus priority granted - green extension issued to reduce transit delay
DEC725160,2026-02-14 08:37:58,J024,JP Nagar,Green Wave Coordination,ARGUS-DT-v2.4.1,queue=64veh|congestion=0.74|rain=N|festival=N|accident=N,Offset Re-planned,Weekend,False,Clear,False,0.0,False,False,False,0.405,True,57,30.4,18.3,44.1,0.036,0.083,0.949,Moderate traffic flow - standard adaptive signal timing in effect
DEC725161,2025-09-02 11:52:36,J034,Ulsoor,Reroute Advisory,ARGUS-DT-v2.4.1,queue=42veh|congestion=0.16|rain=N|festival=N|accident=N,No Reroute Needed,Weekday,False,Clear,False,0.0,False,False,False,0.102,True,34,32.3,9.4,170.4,0.127,0.294,0.96,Normal free-flow traffic - standard signal timing maintained
DEC725162,2025-09-24 10:55:04,J026,Hosur Road,Priority Grant,ARGUS-DT-v2.4,queue=53veh|congestion=0.44|rain=N|festival=N|accident=N,Green Extension +12s,Weekday,False,Clear,False,0.0,False,True,False,0.309,True,89,31.4,26.6,181.8,0.158,0.365,0.973,Bus priority granted - green extension issued to reduce transit delay
