event_id,timestamp,event_type,venue_junction_id,venue_junction_name,expected_attendance,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,road_closure_active,congestion_index,congestion_level,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EVT426874,2025-04-04 08:48:26,Local Market Day,J040,City Market,2623,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,6.2,65.1,799.9,0.223,0.516,0.903,Heavy congestion detected - signal timing extended and reroute suggested
EVT426875,2025-10-14 19:20:31,Local Market Day,J030,MG Road,2574,Weekday,False,Clear,False,0.0,False,False,0.855,Severe,12.5,60.5,398.5,0.177,0.41,0.93,Heavy congestion detected - signal timing extended and reroute suggested
EVT426876,2025-07-12 06:18:18,Local Market Day,J020,Malleshwaram Circle,2629,Weekend,False,Heavy Rain,True,68.9,False,False,0.678,High,21.1,51.0,140.9,0.092,0.212,0.889,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426877,2025-11-19 13:13:37,Concert,J020,Malleshwaram Circle,13582,Weekday,False,Clear,False,0.0,False,False,0.226,Low,26.2,13.5,211.3,0.138,0.319,0.945,Normal free-flow traffic - standard signal timing maintained
EVT426878,2025-11-05 21:50:47,Local Market Day,J011,Indiranagar 100ft Road,2833,Weekday,False,Clear,False,0.0,False,False,0.263,Low,27.1,13.5,85.5,0.076,0.176,0.941,Moderate traffic flow - standard adaptive signal timing in effect
EVT426879,2026-04-17 16:16:10,Local Market Day,J030,MG Road,5558,Weekday,False,Clear,False,0.0,False,False,0.493,Moderate,23.0,34.1,142.8,0.111,0.256,0.969,Moderate traffic flow - standard adaptive signal timing in effect
EVT426880,2026-05-28 08:23:56,Local Market Day,J023,Basavanagudi,3809,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.9,59.7,586.1,0.234,0.54,0.932,Heavy congestion detected - signal timing extended and reroute suggested
EVT426881,2025-07-17 20:05:25,Concert,J030,MG Road,13775,Weekday,False,Clear,False,0.0,False,False,0.757,Severe,13.8,56.0,527.0,0.25,0.577,0.958,Heavy congestion detected - signal timing extended and reroute suggested
EVT426882,2026-06-20 08:57:36,Concert,J023,Basavanagudi,9915,Weekend,False,Clear,False,0.0,False,False,0.938,Severe,12.4,69.8,243.8,0.115,0.267,0.936,Heavy congestion detected - signal timing extended and reroute suggested
EVT426883,2025-01-27 09:23:06,Cultural Procession,J012,Koramangala Sony World,14526,Weekday,True,Clear,False,0.0,False,False,1.0,Severe,8.0,67.9,606.8,0.2,0.461,0.83,Festival crowd surge detected - alternate route and extended cycle recommended
EVT426884,2025-12-19 10:34:19,Local Market Day,J040,City Market,3833,Weekday,False,Clear,False,0.0,False,False,0.588,High,23.6,38.9,215.9,0.14,0.324,0.964,Moderate traffic flow - standard adaptive signal timing in effect
EVT426885,2025-07-07 17:07:23,Concert,J030,MG Road,17982,Weekday,False,Rain,True,14.5,False,False,1.0,Severe,7.7,70.7,567.7,0.176,0.407,0.872,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426886,2025-09-08 08:41:12,Local Market Day,J023,Basavanagudi,7510,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.0,82.5,387.3,0.115,0.266,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT426887,2025-11-20 23:07:25,Local Market Day,J011,Indiranagar 100ft Road,1966,Weekday,False,Clear,False,0.0,False,False,0.186,Low,42.2,16.6,72.8,0.073,0.17,0.976,Normal free-flow traffic - standard signal timing maintained
EVT426888,2025-09-28 11:22:29,Concert,J009,Majestic,11045,Weekend,False,Clear,False,0.0,False,False,0.387,Moderate,29.5,26.1,97.7,0.079,0.183,0.944,Moderate traffic flow - standard adaptive signal timing in effect
EVT426889,2025-08-12 16:30:36,Sports Fixture,J031,Cubbon Road,27128,Weekday,False,Rain,True,9.9,False,False,0.819,Severe,14.2,54.0,126.5,0.078,0.179,0.91,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426890,2026-04-12 12:37:50,Trade Fair,J031,Cubbon Road,7817,Weekend,False,Clear,False,0.0,False,False,0.312,Low,21.6,24.8,278.4,0.161,0.371,0.973,Moderate traffic flow - standard adaptive signal timing in effect
EVT426891,2026-03-13 12:12:04,Concert,J012,Koramangala Sony World,24158,Weekday,False,Fog,False,0.0,False,False,0.364,Moderate,18.5,27.7,169.1,0.092,0.211,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT426892,2025-05-30 18:32:05,Local Market Day,J030,MG Road,3193,Weekday,False,Rain,True,7.5,False,False,1.0,Severe,7.4,71.6,834.7,0.238,0.549,0.834,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426893,2025-11-05 18:22:28,Concert,J009,Majestic,11670,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.9,72.9,340.2,0.127,0.294,0.941,Heavy congestion detected - signal timing extended and reroute suggested
EVT426894,2025-08-29 10:49:43,Local Market Day,J040,City Market,2278,Weekday,False,Clear,False,0.0,False,False,0.465,Moderate,26.3,32.9,147.3,0.114,0.264,0.963,Moderate traffic flow - standard adaptive signal timing in effect
EVT426895,2025-06-12 09:44:45,Sports Fixture,J023,Basavanagudi,13462,Weekday,False,Clear,False,0.0,False,False,0.957,Severe,9.9,62.6,717.1,0.259,0.597,0.943,Heavy congestion detected - signal timing extended and reroute suggested
EVT426896,2025-12-02 07:01:25,Political Rally,J009,Majestic,12009,Weekday,False,Clear,False,0.0,False,False,0.467,Moderate,27.4,33.0,165.2,0.145,0.334,0.949,Moderate traffic flow - standard adaptive signal timing in effect
EVT426897,2025-08-18 16:46:06,Concert,J023,Basavanagudi,18950,Weekday,False,Clear,False,0.0,False,False,0.707,High,18.3,55.4,295.7,0.184,0.425,0.976,Moderate traffic flow - standard adaptive signal timing in effect
EVT426898,2026-02-07 13:01:20,Trade Fair,J030,MG Road,7582,Weekend,False,Clear,False,0.0,False,False,0.294,Low,36.2,19.1,93.1,0.099,0.228,0.975,Moderate traffic flow - standard adaptive signal timing in effect
EVT426899,2025-04-18 11:43:36,Concert,J011,Indiranagar 100ft Road,7096,Weekday,False,Clear,False,0.0,False,False,0.233,Low,34.0,22.1,50.6,0.034,0.079,0.954,Normal free-flow traffic - standard signal timing maintained
EVT426900,2025-02-24 08:53:14,Trade Fair,J023,Basavanagudi,6786,Weekday,False,Fog,False,0.0,False,False,1.0,Severe,10.0,68.4,388.6,0.151,0.349,0.903,Heavy congestion detected - signal timing extended and reroute suggested
EVT426901,2025-12-30 20:43:22,Local Market Day,J020,Malleshwaram Circle,3399,Weekday,False,Clear,False,0.0,False,False,0.477,Moderate,25.6,40.4,174.0,0.109,0.252,0.925,Moderate traffic flow - standard adaptive signal timing in effect
EVT426902,2025-12-22 09:36:08,Local Market Day,J030,MG Road,8501,Weekday,False,Clear,False,0.0,False,False,0.96,Severe,10.5,73.7,336.9,0.143,0.331,0.906,Heavy congestion detected - signal timing extended and reroute suggested
EVT426903,2026-05-11 11:04:30,Local Market Day,J011,Indiranagar 100ft Road,6238,Weekday,False,Clear,False,0.0,False,False,0.371,Moderate,31.8,22.0,153.4,0.129,0.298,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT426904,2025-03-25 13:38:17,Trade Fair,J009,Majestic,9641,Weekday,False,Clear,False,0.0,False,False,0.272,Low,28.6,22.9,199.8,0.133,0.308,0.954,Moderate traffic flow - standard adaptive signal timing in effect
EVT426905,2025-04-21 11:43:33,Concert,J009,Majestic,9336,Weekday,False,Clear,False,0.0,False,False,0.302,Low,29.3,18.4,157.7,0.141,0.325,0.955,Moderate traffic flow - standard adaptive signal timing in effect
EVT426906,2025-06-20 08:30:43,Political Rally,J020,Malleshwaram Circle,14869,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.1,77.7,1101.5,0.316,0.731,0.922,Heavy congestion detected - signal timing extended and reroute suggested
EVT426907,2025-09-23 21:33:28,Local Market Day,J009,Majestic,3744,Weekday,False,Heavy Rain,True,27.6,False,False,0.564,High,22.6,36.6,252.9,0.183,0.423,0.917,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426908,2025-04-25 19:28:16,Local Market Day,J040,City Market,3931,Weekday,False,Clear,False,0.0,False,False,0.885,Severe,11.8,55.8,331.1,0.138,0.319,0.956,Heavy congestion detected - signal timing extended and reroute suggested
EVT426909,2026-04-05 20:51:01,Local Market Day,J040,City Market,5072,Weekend,False,Clear,False,0.0,False,False,0.502,Moderate,24.6,28.4,181.0,0.136,0.315,0.964,Moderate traffic flow - standard adaptive signal timing in effect
EVT426910,2025-03-27 13:58:34,Trade Fair,J030,MG Road,4723,Weekday,False,Clear,False,0.0,False,False,0.25,Low,27.7,13.5,165.3,0.115,0.265,0.944,Normal free-flow traffic - standard signal timing maintained
EVT426911,2025-04-10 19:26:35,Local Market Day,J009,Majestic,9391,Weekday,False,Clear,False,0.0,False,False,0.875,Severe,11.8,63.8,481.2,0.235,0.542,0.93,Heavy congestion detected - signal timing extended and reroute suggested
EVT426912,2026-02-19 15:00:50,Concert,J020,Malleshwaram Circle,6089,Weekday,False,Clear,False,0.0,False,False,0.357,Moderate,22.9,23.6,219.7,0.119,0.275,0.99,Moderate traffic flow - standard adaptive signal timing in effect
EVT426913,2025-10-25 21:51:17,Concert,J040,City Market,18925,Weekend,False,Clear,False,0.0,False,False,0.359,Moderate,30.8,27.4,231.1,0.2,0.463,0.942,Moderate traffic flow - standard adaptive signal timing in effect
EVT426914,2025-05-24 14:41:55,Sports Fixture,J023,Basavanagudi,28828,Weekend,False,Rain,True,14.0,False,False,0.476,Moderate,24.0,33.5,158.6,0.109,0.252,0.917,Light rain detected - minor speed reduction advised
EVT426915,2026-04-08 05:07:44,Political Rally,J009,Majestic,11602,Weekday,False,Clear,False,0.0,False,False,0.235,Low,26.7,17.9,163.5,0.108,0.251,0.974,Normal free-flow traffic - standard signal timing maintained
EVT426916,2025-10-07 09:46:14,Sports Fixture,J020,Malleshwaram Circle,15831,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,7.2,74.5,534.4,0.172,0.398,0.89,Heavy congestion detected - signal timing extended and reroute suggested
EVT426917,2025-01-24 13:20:54,Sports Fixture,J020,Malleshwaram Circle,38955,Weekday,False,Clear,False,0.0,False,False,0.407,Moderate,32.8,27.1,124.4,0.101,0.232,0.955,Moderate traffic flow - standard adaptive signal timing in effect
EVT426918,2026-06-29 06:23:41,Local Market Day,J023,Basavanagudi,3838,Weekday,False,Heavy Rain,True,29.9,False,False,0.579,High,22.3,35.2,254.2,0.173,0.399,0.908,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426919,2025-05-15 11:07:15,Sports Fixture,J023,Basavanagudi,25568,Weekday,False,Heavy Rain,True,27.3,False,False,0.793,Severe,14.2,63.4,333.0,0.161,0.372,0.907,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426920,2026-03-28 17:29:04,Local Market Day,J011,Indiranagar 100ft Road,3007,Weekend,False,Clear,False,0.0,False,False,0.696,High,18.1,50.4,399.4,0.244,0.563,0.956,Moderate traffic flow - standard adaptive signal timing in effect
EVT426921,2025-03-31 21:08:42,Cultural Procession,J030,MG Road,16424,Weekday,True,Clear,False,0.0,False,True,0.888,High,12.0,92.5,497.8,0.218,0.504,0.863,Road closure for event/procession - full detour recommended for through-traffic
EVT426922,2025-03-11 15:12:41,Trade Fair,J031,Cubbon Road,5920,Weekday,False,Clear,False,0.0,False,False,0.289,Low,35.7,23.1,99.2,0.084,0.194,0.976,Moderate traffic flow - standard adaptive signal timing in effect
EVT426923,2025-06-16 09:59:03,Concert,J009,Majestic,13684,Weekday,False,Rain,True,21.6,False,False,1.0,Severe,7.2,70.1,466.2,0.139,0.321,0.855,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426924,2025-04-14 08:11:31,Religious Festival,J012,Koramangala Sony World,40594,Weekday,True,Clear,False,0.0,False,True,1.0,Severe,8.9,97.4,752.7,0.261,0.603,0.811,Road closure for event/procession - full detour recommended for through-traffic
EVT426925,2026-03-25 21:58:45,Trade Fair,J023,Basavanagudi,15037,Weekday,False,Clear,False,0.0,False,False,0.227,Low,25.9,17.3,206.4,0.141,0.326,0.969,Normal free-flow traffic - standard signal timing maintained
EVT426926,2025-06-04 08:40:24,Sports Fixture,J009,Majestic,29681,Weekday,False,Light Rain,True,4.7,False,False,1.0,Severe,7.7,63.6,833.7,0.266,0.614,0.878,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426927,2026-05-30 16:59:24,Sports Fixture,J011,Indiranagar 100ft Road,28701,Weekend,False,Clear,False,0.0,False,False,0.756,Severe,18.2,54.1,286.3,0.175,0.404,0.948,Heavy congestion detected - signal timing extended and reroute suggested
EVT426928,2026-06-12 16:48:44,Local Market Day,J012,Koramangala Sony World,5502,Weekday,False,Light Rain,True,4.0,False,False,0.761,Severe,16.7,63.8,432.7,0.243,0.561,0.911,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426929,2025-05-05 16:07:44,Political Rally,J023,Basavanagudi,10377,Weekday,False,Clear,False,0.0,False,False,0.466,Moderate,25.6,29.8,271.5,0.218,0.503,0.95,Moderate traffic flow - standard adaptive signal timing in effect
EVT426930,2026-05-04 13:45:40,Political Rally,J009,Majestic,14180,Weekday,False,Clear,False,0.0,False,False,0.233,Low,34.8,12.2,174.2,0.154,0.355,0.958,Normal free-flow traffic - standard signal timing maintained
EVT426931,2025-01-08 15:12:48,Local Market Day,J011,Indiranagar 100ft Road,3230,Weekday,False,Clear,False,0.0,False,False,0.2,Low,38.2,15.8,117.6,0.109,0.252,0.977,Normal free-flow traffic - standard signal timing maintained
EVT426932,2025-06-18 18:22:19,Concert,J030,MG Road,7286,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,9.4,66.1,710.3,0.251,0.58,0.941,Heavy congestion detected - signal timing extended and reroute suggested
EVT426933,2026-05-01 13:08:09,Cultural Procession,J040,City Market,33223,Weekday,True,Heavy Rain,True,26.9,False,True,1.0,Severe,7.9,107.8,462.6,0.144,0.332,0.788,Road closure for event/procession - full detour recommended for through-traffic
EVT426934,2025-01-06 18:26:30,Local Market Day,J011,Indiranagar 100ft Road,2862,Weekday,False,Clear,False,0.0,False,False,0.965,Severe,11.0,64.0,447.3,0.186,0.43,0.934,Heavy congestion detected - signal timing extended and reroute suggested
EVT426935,2025-02-28 19:10:04,Local Market Day,J030,MG Road,8562,Weekday,False,Clear,False,0.0,False,False,0.956,Severe,7.7,67.0,371.3,0.12,0.278,0.907,Heavy congestion detected - signal timing extended and reroute suggested
EVT426936,2025-02-17 16:48:47,Local Market Day,J023,Basavanagudi,4799,Weekday,False,Clear,False,0.0,False,False,0.651,High,24.3,50.2,251.6,0.178,0.411,0.961,Moderate traffic flow - standard adaptive signal timing in effect
EVT426937,2025-09-22 20:19:31,Local Market Day,J011,Indiranagar 100ft Road,2434,Weekday,False,Clear,False,0.0,False,False,0.64,High,20.8,45.5,238.3,0.17,0.392,0.983,Moderate traffic flow - standard adaptive signal timing in effect
EVT426938,2026-03-18 14:30:12,Political Rally,J040,City Market,15614,Weekday,False,Clear,False,0.0,False,False,0.273,Low,29.0,23.2,149.8,0.099,0.228,0.971,Moderate traffic flow - standard adaptive signal timing in effect
EVT426939,2026-01-21 20:32:13,Local Market Day,J009,Majestic,7687,Weekday,False,Clear,False,0.0,False,False,0.57,High,25.0,43.4,352.8,0.256,0.591,0.965,Moderate traffic flow - standard adaptive signal timing in effect
EVT426940,2025-02-07 12:23:42,Trade Fair,J031,Cubbon Road,9642,Weekday,False,Clear,False,0.0,False,False,0.187,Low,25.6,14.7,200.3,0.148,0.343,0.966,Normal free-flow traffic - standard signal timing maintained
EVT426941,2026-04-02 20:22:43,Political Rally,J009,Majestic,9971,Weekday,False,Rain,True,17.6,False,False,0.877,Severe,11.6,66.9,466.0,0.196,0.452,0.882,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
EVT426942,2026-06-01 09:46:31,Sports Fixture,J023,Basavanagudi,13663,Weekday,False,Clear,False,0.0,False,False,0.979,Severe,9.4,74.9,621.8,0.25,0.577,0.937,Heavy congestion detected - signal timing extended and reroute suggested
EVT426943,2025-01-11 06:28:54,Sports Fixture,J030,MG Road,18442,Weekend,False,Clear,False,0.0,False,False,0.457,Moderate,24.6,30.3,214.9,0.152,0.352,0.945,Moderate traffic flow - standard adaptive signal timing in effect
EVT426944,2026-06-07 00:19:19,Concert,J023,Basavanagudi,8241,Weekend,False,Rain,True,22.8,False,False,0.535,Moderate,26.0,37.0,205.4,0.158,0.365,0.912,Light rain detected - minor speed reduction advised
EVT426945,2025-04-10 17:58:45,Concert,J040,City Market,9902,Weekday,False,Clear,False,0.0,False,False,1.0,Severe,8.7,71.2,612.2,0.223,0.516,0.918,Heavy congestion detected - signal timing extended and reroute suggested
EVT426946,2025-05-24 12:23:48,Sports Fixture,J020,Malleshwaram Circle,22646,Weekend,False,Clear,False,0.0,False,False,0.362,Moderate,26.9,27.9,135.3,0.106,0.245,0.975,Moderate traffic flow - standard adaptive signal timing in effect
EVT426947,2025-04-24 16:10:04,Concert,J020,Malleshwaram Circle,13454,Weekday,False,Clear,False,0.0,False,False,0.528,Moderate,16.0,34.2,302.0,0.161,0.371,0.958,Moderate traffic flow - standard adaptive signal timing in effect
EVT426948,2025-08-17 10:22:45,Political Rally,J011,Indiranagar 100ft Road,12592,Weekend,False,Clear,False,0.0,False,False,0.683,High,13.8,50.6,321.1,0.152,0.35,0.961,Moderate traffic flow - standard adaptive signal timing in effect
EVT426949,2025-04-20 18:20:19,Trade Fair,J031,Cubbon Road,6194,Weekend,False,Clear,False,0.0,False,False,0.878,Severe,11.7,61.6,202.0,0.086,0.2,0.974,Heavy congestion detected - signal timing extended and reroute suggested
EVT426950,2025-03-17 21:22:45,Concert,J023,Basavanagudi,11185,Weekday,False,Clear,False,0.0,False,False,0.325,Low,29.3,30.5,188.1,0.141,0.327,0.97,Moderate traffic flow - standard adaptive signal timing in effect
EVT426951,2025-11-01 20:07:14,Cultural Procession,J023,Basavanagudi,26469,Weekend,True,Clear,False,0.0,False,True,1.0,Severe,7.7,99.0,913.7,0.306,0.707,0.843,Road closure for event/procession - full detour recommended for through-traffic
EVT426952,2026-05-10 10:58:23,Local Market Day,J040,City Market,3492,Weekend,False,Clear,False,0.0,False,False,0.452,Moderate,27.1,36.8,166.1,0.127,0.293,0.957,Moderate traffic flow - standard adaptive signal timing in effect
EVT426953,2025-01-07 19:56:10,Sports Fixture,J012,Koramangala Sony World,15393,Weekday,False,Clear,False,0.0,False,False,0.809,Severe,15.5,58.9,270.0,0.16,0.369,0.959,Heavy congestion detected - signal timing extended and reroute suggested
EVT426954,2025-08-29 17:42:02,Trade Fair,J020,Malleshwaram Circle,9802,Weekday,False,Clear,False,0.0,False,False,0.979,Severe,8.0,65.4,924.7,0.265,0.612,0.905,Heavy congestion detected - signal timing extended and reroute suggested
