record_id,timestamp,junction_id,junction_name,neighbor_junction_id,neighbor_junction_name,approach_direction,num_lanes,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident,priority_class,incoming_vehicle_count,queue_length_vehicles,requested_green_time_sec,granted_green_time_sec,negotiation_rounds,negotiation_outcome,congestion_index,avg_speed_kmph,waiting_time_sec,travel_time_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
JN124361,2025-08-14 10:58:28,J005,Yeshwantpur,J014,Electronic City Toll,West,2,Weekday,False,Clear,False,0.0,False,Normal,34,28,28.7,47.3,1,Accepted,0.306,31.7,24.0,62.6,0.055,0.127,0.949,Moderate traffic flow - standard adaptive signal timing in effect
JN124362,2026-01-07 20:29:05,J011,Indiranagar 100ft Road,J001,Silk Board,East,2,Weekday,False,Clear,False,0.0,False,Bus,40,35,42.7,41.9,2,Priority Granted (Bus),0.5,28.1,20.2,117.4,0.09,0.208,0.953,Bus priority granted - green extension issued to reduce transit delay
JN124363,2025-01-04 07:50:18,J041,Chalukya Circle,J005,Yeshwantpur,South,4,Weekend,False,Clear,False,0.0,False,Normal,20,15,19.6,35.4,2,Accepted,0.364,27.0,22.6,133.6,0.096,0.221,0.99,Moderate traffic flow - standard adaptive signal timing in effect
JN124364,2025-10-08 08:17:40,J010,Shivajinagar,J037,Kadugodi,West,2,Weekday,False,Clear,False,0.0,False,Bus,65,55,54.5,53.8,4,Priority Granted (Bus),0.762,14.9,28.5,263.0,0.128,0.296,0.94,Bus priority granted - green extension issued to reduce transit delay
JN124365,2025-01-03 18:33:14,J028,Tumkur Road,J011,Indiranagar 100ft Road,West,3,Weekday,False,Clear,False,0.0,False,Bus,54,48,51.9,46.8,4,Priority Granted (Bus),0.9,13.5,35.0,184.8,0.084,0.195,0.925,Bus priority granted - green extension issued to reduce transit delay
JN124366,2025-05-16 20:26:19,J014,Electronic City Toll,J018,Nagawara,West,3,Weekday,False,Clear,False,0.0,False,Bus,42,35,46.0,42.0,2,Priority Granted (Bus),0.495,28.2,16.9,92.8,0.059,0.136,0.938,Bus priority granted - green extension issued to reduce transit delay
JN124367,2025-05-21 09:21:18,J019,RT Nagar,J039,KR Market,South,4,Weekday,False,Clear,False,0.0,False,Normal,43,41,35.2,28.0,4,Counter-Offer Accepted,0.903,13.4,60.7,238.8,0.136,0.314,0.921,Heavy congestion detected - signal timing extended and reroute suggested
JN124368,2026-06-28 16:05:51,J022,Rajajinagar,J034,Ulsoor,South,4,Weekend,False,Clear,False,0.0,False,Bus,25,17,30.5,30.4,3,Priority Granted (Bus),0.249,34.9,5.5,59.8,0.054,0.124,0.984,Bus priority granted - green extension issued to reduce transit delay
JN124369,2025-10-14 18:32:13,J024,JP Nagar,J017,Whitefield ITPL,East,4,Weekday,False,Clear,False,0.0,False,Bus,47,42,49.9,46.0,3,Priority Granted (Bus),0.922,11.0,37.5,193.1,0.093,0.215,0.896,Bus priority granted - green extension issued to reduce transit delay
JN124370,2026-05-05 16:56:46,J018,Nagawara,J024,JP Nagar,East,2,Weekday,False,Rain,True,11.9,False,Normal,71,63,49.7,53.0,2,Accepted,0.76,16.2,47.7,246.6,0.146,0.337,0.92,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN124371,2025-03-19 18:47:07,J003,KR Puram,J034,Ulsoor,South,3,Weekday,False,Clear,False,0.0,False,Normal,55,51,44.8,42.9,2,Accepted,0.929,9.6,60.2,265.2,0.115,0.265,0.93,Heavy congestion detected - signal timing extended and reroute suggested
JN124372,2025-12-30 08:24:02,J014,Electronic City Toll,J016,Sarjapur Road,South,4,Weekday,False,Clear,False,0.0,False,Bus,49,46,51.0,48.0,2,Priority Granted (Bus),0.891,7.9,37.9,135.0,0.028,0.065,0.932,Bus priority granted - green extension issued to reduce transit delay
JN124373,2025-06-28 18:27:34,J006,Tin Factory,J005,Yeshwantpur,South,4,Weekend,False,Clear,False,0.0,False,Normal,38,34,23.9,36.5,2,Accepted,0.796,10.8,57.0,249.8,0.108,0.25,0.971,Heavy congestion detected - signal timing extended and reroute suggested
JN124374,2026-05-01 13:05:13,J040,City Market,J005,Yeshwantpur,East,2,Weekday,True,Clear,False,0.0,False,Normal,27,24,24.0,41.7,1,Accepted,0.238,28.2,20.8,86.3,0.067,0.155,0.904,Normal free-flow traffic - standard signal timing maintained
JN124375,2025-11-17 15:57:03,J016,Sarjapur Road,J034,Ulsoor,West,3,Weekday,False,Clear,False,0.0,False,Normal,27,20,27.8,42.5,2,Accepted,0.245,36.7,20.0,48.7,0.039,0.091,0.97,Normal free-flow traffic - standard signal timing maintained
JN124376,2026-06-11 18:44:02,J020,Malleshwaram Circle,J011,Indiranagar 100ft Road,North,4,Weekday,False,Rain,True,8.4,False,Normal,57,47,35.9,26.0,4,Counter-Offer Accepted,0.968,8.9,63.0,217.3,0.083,0.191,0.869,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN124377,2026-02-06 19:39:51,J015,Bellandur,J007,Banashankari,East,3,Weekday,False,Clear,False,0.0,False,Normal,52,47,40.8,52.8,1,Accepted,0.769,12.7,49.3,288.4,0.139,0.32,0.974,Heavy congestion detected - signal timing extended and reroute suggested
JN124378,2025-03-31 12:16:26,J010,Shivajinagar,J039,KR Market,East,3,Weekday,True,Clear,False,0.0,False,Normal,28,22,25.9,48.8,1,Accepted,0.299,31.1,24.0,94.0,0.071,0.164,0.901,Moderate traffic flow - standard adaptive signal timing in effect
JN124379,2025-08-23 23:18:13,J012,Koramangala Sony World,J027,Mysore Road,South,2,Weekend,False,Clear,False,0.0,False,Normal,22,16,17.8,54.7,1,Accepted,0.02,28.8,2.0,85.5,0.062,0.144,0.965,Normal free-flow traffic - standard signal timing maintained
JN124380,2026-06-11 18:21:45,J031,Cubbon Road,J010,Shivajinagar,West,2,Weekday,False,Heavy Rain,True,41.5,False,Normal,68,66,49.8,44.4,2,Counter-Offer Accepted,0.925,11.6,61.9,291.4,0.144,0.333,0.879,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN124381,2026-04-19 15:45:11,J019,RT Nagar,J005,Yeshwantpur,East,4,Weekend,False,Clear,False,0.0,False,Normal,25,14,21.4,41.3,1,Accepted,0.132,41.1,10.7,70.3,0.078,0.181,0.945,Normal free-flow traffic - standard signal timing maintained
JN124382,2025-07-02 09:18:24,J041,Chalukya Circle,J040,City Market,East,3,Weekday,False,Rain,True,9.9,False,Bus,55,52,54.2,48.1,2,Priority Granted (Bus),0.917,9.5,38.5,396.4,0.145,0.334,0.894,Bus priority granted - green extension issued to reduce transit delay
JN124383,2025-04-08 16:09:25,J037,Kadugodi,J011,Indiranagar 100ft Road,South,3,Weekday,False,Clear,False,0.0,False,Normal,31,22,19.5,43.4,1,Accepted,0.34,26.6,26.0,95.4,0.056,0.129,0.95,Moderate traffic flow - standard adaptive signal timing in effect
JN124384,2025-01-12 20:09:54,J040,City Market,J008,Jayanagar 4th Block,East,2,Weekend,False,Clear,False,0.0,False,Normal,40,37,30.3,45.2,1,Accepted,0.395,26.3,27.3,101.8,0.057,0.132,0.977,Moderate traffic flow - standard adaptive signal timing in effect
JN124385,2025-09-28 20:05:04,J027,Mysore Road,J003,KR Puram,West,4,Weekend,False,Clear,False,0.0,False,Normal,27,19,21.6,41.5,2,Accepted,0.381,25.3,26.7,74.4,0.055,0.127,0.967,Moderate traffic flow - standard adaptive signal timing in effect
JN124386,2026-02-24 09:39:40,J002,Marathahalli,J004,Hebbal,North,4,Weekday,False,Clear,False,0.0,False,Normal,45,38,33.2,32.1,2,Accepted,0.756,18.1,52.6,104.2,0.069,0.158,0.955,Heavy congestion detected - signal timing extended and reroute suggested
JN124387,2025-11-22 10:49:53,J007,Banashankari,J036,HAL Airport Road,North,3,Weekend,False,Clear,False,0.0,False,Normal,25,21,20.0,47.0,2,Accepted,0.218,34.6,11.9,66.5,0.047,0.109,0.96,Normal free-flow traffic - standard signal timing maintained
JN124388,2025-01-23 10:27:17,J032,Richmond Circle,J042,Anand Rao Circle,South,2,Weekday,False,Clear,False,0.0,False,Normal,51,47,38.5,45.4,1,Accepted,0.556,16.8,36.8,114.8,0.064,0.148,0.974,Moderate traffic flow - standard adaptive signal timing in effect
JN124389,2025-05-22 08:32:39,J038,Varthur,J013,HSR BDA Complex,South,3,Weekday,False,Clear,False,0.0,False,Normal,53,43,33.3,37.2,1,Accepted,0.88,14.2,59.0,252.6,0.138,0.319,0.95,Heavy congestion detected - signal timing extended and reroute suggested
JN124390,2026-06-22 08:15:41,J016,Sarjapur Road,J027,Mysore Road,North,4,Weekday,False,Heavy Rain,True,36.2,False,Bus,52,45,50.7,48.9,2,Priority Granted (Bus),0.915,10.1,35.0,252.6,0.109,0.251,0.884,Bus priority granted - green extension issued to reduce transit delay
JN124391,2026-01-29 13:27:59,J027,Mysore Road,J012,Koramangala Sony World,North,2,Weekday,False,Clear,False,0.0,False,Normal,19,14,23.5,58.4,2,Accepted,0.056,42.9,2.0,31.6,0.031,0.073,0.944,Normal free-flow traffic - standard signal timing maintained
JN124392,2025-12-12 12:36:43,J020,Malleshwaram Circle,J025,Bannerghatta Road,North,4,Weekday,False,Clear,False,0.0,False,Normal,17,8,23.0,48.5,2,Accepted,0.051,35.9,2.0,41.6,0.021,0.048,0.975,Normal free-flow traffic - standard signal timing maintained
JN124393,2025-08-31 18:27:41,J028,Tumkur Road,J006,Tin Factory,South,2,Weekend,False,Clear,False,0.0,False,Normal,57,53,45.0,45.6,1,Accepted,0.719,15.0,50.4,150.0,0.094,0.218,0.979,Moderate traffic flow - standard adaptive signal timing in effect
JN124394,2025-02-12 18:56:20,J040,City Market,J007,Banashankari,East,4,Weekday,False,Clear,False,0.0,False,Normal,52,41,35.1,33.0,1,Accepted,0.881,12.7,63.1,273.5,0.143,0.33,0.916,Heavy congestion detected - signal timing extended and reroute suggested
JN124395,2026-04-18 13:19:08,J009,Majestic,J007,Banashankari,North,4,Weekend,False,Clear,False,0.0,False,Normal,16,11,19.3,50.8,1,Accepted,0.025,44.3,2.0,60.5,0.093,0.214,0.96,Normal free-flow traffic - standard signal timing maintained
JN124396,2026-05-13 19:56:15,J021,Vijayanagar,J008,Jayanagar 4th Block,South,4,Weekday,False,Clear,False,0.0,False,Normal,32,24,26.7,41.3,2,Accepted,0.58,21.4,41.1,131.2,0.092,0.213,0.983,Moderate traffic flow - standard adaptive signal timing in effect
JN124397,2025-07-12 15:46:19,J023,Basavanagudi,J036,HAL Airport Road,South,2,Weekend,False,Clear,False,0.0,False,Normal,26,23,19.9,51.5,1,Accepted,0.212,34.5,11.4,48.6,0.065,0.151,0.966,Normal free-flow traffic - standard signal timing maintained
JN124398,2026-01-29 07:05:22,J020,Malleshwaram Circle,J041,Chalukya Circle,West,4,Weekday,False,Clear,False,0.0,False,Bus,33,28,41.9,38.1,3,Priority Granted (Bus),0.365,33.6,14.8,83.7,0.105,0.243,0.98,Bus priority granted - green extension issued to reduce transit delay
JN124399,2025-02-09 08:15:59,J039,KR Market,J024,JP Nagar,East,3,Weekend,False,Clear,False,0.0,False,Normal,33,26,30.7,36.2,1,Accepted,0.529,17.5,35.5,209.0,0.131,0.302,0.953,Moderate traffic flow - standard adaptive signal timing in effect
JN124400,2026-05-11 19:12:38,J025,Bannerghatta Road,J003,KR Puram,West,4,Weekday,False,Clear,False,0.0,False,Bus,47,42,54.1,53.4,2,Priority Granted (Bus),0.786,15.8,31.8,88.4,0.032,0.075,0.968,Bus priority granted - green extension issued to reduce transit delay
JN124401,2025-09-22 10:12:47,J022,Rajajinagar,J005,Yeshwantpur,South,2,Weekday,False,Clear,False,0.0,False,Normal,54,49,40.8,35.9,3,Counter-Offer Accepted,0.612,20.0,44.0,138.7,0.087,0.202,0.962,Moderate traffic flow - standard adaptive signal timing in effect
JN124402,2025-07-03 16:53:17,J021,Vijayanagar,J022,Rajajinagar,West,4,Weekday,False,Clear,False,0.0,False,Normal,39,34,36.2,43.2,2,Accepted,0.595,22.2,39.6,176.9,0.134,0.31,0.99,Moderate traffic flow - standard adaptive signal timing in effect
JN124403,2025-02-07 07:27:37,J028,Tumkur Road,J032,Richmond Circle,South,4,Weekday,False,Clear,False,0.0,False,Normal,37,30,26.6,44.0,1,Accepted,0.504,23.3,34.9,138.0,0.095,0.219,0.966,Moderate traffic flow - standard adaptive signal timing in effect
JN124404,2025-11-17 10:50:36,J027,Mysore Road,J024,JP Nagar,East,3,Weekday,False,Clear,False,0.0,False,Bus,34,23,36.6,34.2,4,Priority Granted (Bus),0.4,27.3,11.8,97.6,0.067,0.156,0.974,Bus priority granted - green extension issued to reduce transit delay
JN124405,2025-02-19 17:06:53,J020,Malleshwaram Circle,J028,Tumkur Road,West,4,Weekday,False,Clear,False,0.0,False,Normal,44,36,26.9,36.1,2,Accepted,0.719,18.2,50.6,152.4,0.099,0.228,0.962,Moderate traffic flow - standard adaptive signal timing in effect
JN124406,2025-11-07 19:07:19,J005,Yeshwantpur,J020,Malleshwaram Circle,West,3,Weekday,False,Clear,False,0.0,False,Normal,51,45,37.5,33.1,3,Counter-Offer Accepted,0.934,10.3,61.0,278.6,0.138,0.32,0.918,Heavy congestion detected - signal timing extended and reroute suggested
JN124407,2025-02-18 18:58:22,J032,Richmond Circle,J009,Majestic,East,2,Weekday,False,Clear,False,0.0,False,Normal,64,59,47.1,38.2,4,Counter-Offer Accepted,0.904,11.8,55.2,157.2,0.084,0.195,0.939,Heavy congestion detected - signal timing extended and reroute suggested
JN124408,2025-01-23 15:08:14,J003,KR Puram,J033,Trinity Circle,East,4,Weekday,False,Clear,False,0.0,False,Normal,29,20,24.7,48.8,1,Accepted,0.139,36.2,7.7,83.5,0.079,0.184,0.966,Normal free-flow traffic - standard signal timing maintained
JN124409,2026-05-20 20:00:34,J039,KR Market,J041,Chalukya Circle,North,3,Weekday,False,Clear,False,0.0,False,Normal,44,37,28.6,35.6,2,Accepted,0.585,21.6,35.1,182.4,0.124,0.287,0.962,Moderate traffic flow - standard adaptive signal timing in effect
JN124410,2026-03-21 05:47:31,J031,Cubbon Road,J005,Yeshwantpur,South,3,Weekend,False,Clear,False,0.0,False,Normal,27,14,17.0,47.5,2,Accepted,0.034,41.4,2.9,58.6,0.049,0.114,0.931,Normal free-flow traffic - standard signal timing maintained
JN124411,2025-11-06 05:57:27,J025,Bannerghatta Road,J018,Nagawara,North,3,Weekday,False,Clear,False,0.0,False,Bus,17,9,31.9,31.8,2,Priority Granted (Bus),0.149,41.5,4.4,65.4,0.061,0.14,0.977,Bus priority granted - green extension issued to reduce transit delay
JN124412,2025-11-15 07:16:42,J042,Anand Rao Circle,J020,Malleshwaram Circle,North,4,Weekend,False,Clear,False,0.0,False,Normal,19,16,24.5,50.3,2,Accepted,0.243,29.9,18.1,123.5,0.068,0.158,0.965,Normal free-flow traffic - standard signal timing maintained
JN124413,2026-06-24 11:54:43,J031,Cubbon Road,J029,Old Airport Road,North,2,Weekday,False,Heavy Rain,True,52.8,False,Normal,39,37,38.4,39.9,1,Accepted,0.493,25.7,31.4,82.5,0.048,0.111,0.925,Light rain detected - minor speed reduction advised
JN124414,2026-02-21 17:58:53,J023,Basavanagudi,J008,Jayanagar 4th Block,North,2,Weekend,False,Light Rain,True,1.7,False,Normal,57,47,40.1,45.5,2,Accepted,0.628,23.5,43.9,111.3,0.083,0.193,0.914,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN124415,2025-01-29 20:36:15,J005,Yeshwantpur,J040,City Market,West,4,Weekday,False,Clear,False,0.0,False,Normal,42,36,28.9,43.8,2,Accepted,0.53,21.7,34.0,109.6,0.08,0.185,0.963,Moderate traffic flow - standard adaptive signal timing in effect
JN124416,2026-05-20 23:35:35,J039,KR Market,J030,MG Road,West,2,Weekday,False,Clear,False,0.0,False,Normal,17,13,15.9,51.2,1,Accepted,0.02,43.6,2.0,37.9,0.044,0.101,0.974,Normal free-flow traffic - standard signal timing maintained
JN124417,2025-02-05 09:47:59,J032,Richmond Circle,J022,Rajajinagar,West,4,Weekday,False,Clear,False,0.0,False,Normal,46,41,37.0,32.3,3,Counter-Offer Accepted,0.817,14.8,46.9,192.3,0.104,0.241,0.947,Heavy congestion detected - signal timing extended and reroute suggested
JN124418,2025-05-03 06:46:37,J025,Bannerghatta Road,J030,MG Road,East,3,Weekend,False,Rain,True,10.1,False,Normal,33,26,30.5,51.6,1,Accepted,0.247,28.6,15.1,56.5,0.036,0.083,0.89,Light rain detected - minor speed reduction advised
JN124419,2025-01-06 13:48:32,J030,MG Road,J014,Electronic City Toll,West,2,Weekday,False,Clear,False,0.0,False,Normal,6,3,14.4,49.0,2,Accepted,0.036,38.9,4.0,17.4,0.032,0.074,0.988,Normal free-flow traffic - standard signal timing maintained
JN124420,2025-07-07 19:15:07,J035,Domlur,J030,MG Road,South,3,Weekday,False,Clear,False,0.0,False,Bus,50,40,51.4,49.3,2,Priority Granted (Bus),0.832,15.5,28.9,173.0,0.107,0.246,0.93,Bus priority granted - green extension issued to reduce transit delay
JN124421,2026-04-01 16:33:33,J040,City Market,J031,Cubbon Road,East,3,Weekday,False,Clear,False,0.0,False,Normal,39,32,33.6,45.3,1,Accepted,0.588,26.3,43.9,146.3,0.118,0.271,0.963,Moderate traffic flow - standard adaptive signal timing in effect
JN124422,2025-09-06 19:07:15,J018,Nagawara,J022,Rajajinagar,West,4,Weekend,True,Light Rain,True,3.4,False,Normal,50,41,38.7,38.8,2,Accepted,0.878,12.7,61.5,251.3,0.121,0.28,0.855,Festival crowd surge detected - alternate route and extended cycle recommended
JN124423,2026-04-25 13:08:54,J024,JP Nagar,J019,RT Nagar,South,4,Weekend,False,Clear,False,0.0,False,Normal,13,6,14.4,40.4,1,Accepted,0.02,37.2,2.0,43.4,0.032,0.073,0.976,Normal free-flow traffic - standard signal timing maintained
JN124424,2025-12-04 16:02:36,J023,Basavanagudi,J012,Koramangala Sony World,South,4,Weekday,False,Clear,False,0.0,False,Normal,28,21,21.1,39.1,2,Accepted,0.371,27.1,22.6,102.4,0.086,0.2,0.983,Moderate traffic flow - standard adaptive signal timing in effect
JN124425,2025-12-31 06:00:34,J036,HAL Airport Road,J007,Banashankari,West,2,Weekday,False,Rain,True,10.2,False,Normal,30,24,31.1,46.9,1,Accepted,0.292,29.5,14.0,91.5,0.079,0.182,0.924,Light rain detected - minor speed reduction advised
JN124426,2025-02-04 09:48:12,J019,RT Nagar,J007,Banashankari,East,3,Weekday,False,Clear,False,0.0,False,Bus,57,48,52.1,47.6,2,Priority Granted (Bus),0.828,13.3,29.0,218.0,0.102,0.237,0.965,Bus priority granted - green extension issued to reduce transit delay
JN124427,2025-03-10 20:11:00,J042,Anand Rao Circle,J038,Varthur,North,4,Weekday,False,Clear,False,0.0,False,Normal,39,33,31.1,45.8,2,Accepted,0.53,21.2,33.3,159.3,0.097,0.224,0.973,Moderate traffic flow - standard adaptive signal timing in effect
JN124428,2026-03-06 08:54:40,J028,Tumkur Road,J012,Koramangala Sony World,West,3,Weekday,False,Clear,False,0.0,False,Bus,41,39,50.5,49.2,4,Priority Granted (Bus),0.812,15.7,30.5,204.9,0.106,0.245,0.916,Bus priority granted - green extension issued to reduce transit delay
JN124429,2025-03-02 11:52:47,J029,Old Airport Road,J040,City Market,North,3,Weekend,False,Clear,False,0.0,False,Bus,17,11,33.5,31.8,4,Priority Granted (Bus),0.081,34.2,4.7,81.0,0.06,0.138,0.966,Bus priority granted - green extension issued to reduce transit delay
JN124430,2025-10-01 08:02:58,J019,RT Nagar,J030,MG Road,North,2,Weekday,False,Clear,False,0.0,False,Bus,52,48,55.8,52.7,3,Priority Granted (Bus),0.67,22.6,28.0,88.5,0.055,0.127,0.953,Bus priority granted - green extension issued to reduce transit delay
JN124431,2025-10-19 09:59:50,J030,MG Road,J010,Shivajinagar,East,4,Weekend,False,Clear,False,0.0,False,Normal,23,20,20.3,27.5,1,Accepted,0.414,27.3,30.5,138.4,0.11,0.253,0.962,Moderate traffic flow - standard adaptive signal timing in effect
JN124432,2026-01-26 17:27:57,J019,RT Nagar,J036,HAL Airport Road,South,3,Weekday,True,Clear,False,0.0,False,Ambulance,56,53,76.5,81.5,1,Preempted (Ambulance),0.826,15.7,8.5,108.2,0.08,0.185,0.905,Ambulance priority active - all conflicting signals preempted for corridor clearance
JN124433,2025-10-29 12:05:44,J041,Chalukya Circle,J032,Richmond Circle,West,4,Weekday,False,Clear,False,0.0,False,Bus,15,12,29.6,27.8,4,Priority Granted (Bus),0.169,25.9,3.8,87.9,0.05,0.117,0.99,Bus priority granted - green extension issued to reduce transit delay
JN124434,2025-12-13 07:11:44,J020,Malleshwaram Circle,J008,Jayanagar 4th Block,South,3,Weekend,False,Clear,False,0.0,False,Bus,28,23,37.1,32.8,2,Priority Granted (Bus),0.293,31.9,11.1,68.3,0.066,0.153,0.945,Bus priority granted - green extension issued to reduce transit delay
JN124435,2025-11-23 19:22:20,J020,Malleshwaram Circle,J036,HAL Airport Road,East,2,Weekend,False,Clear,False,0.0,False,Normal,59,51,42.4,52.8,2,Accepted,0.658,23.4,42.9,131.6,0.084,0.193,0.939,Moderate traffic flow - standard adaptive signal timing in effect
JN124436,2025-11-25 10:30:07,J019,RT Nagar,J034,Ulsoor,East,3,Weekday,False,Clear,False,0.0,False,Normal,45,39,37.4,45.4,1,Accepted,0.57,21.8,36.1,101.1,0.051,0.119,0.978,Moderate traffic flow - standard adaptive signal timing in effect
JN124437,2025-03-25 09:26:30,J034,Ulsoor,J013,HSR BDA Complex,South,4,Weekday,False,Clear,False,0.0,False,Normal,48,37,34.0,32.1,2,Accepted,0.909,9.4,62.6,231.0,0.084,0.193,0.932,Heavy congestion detected - signal timing extended and reroute suggested
JN124438,2026-06-28 09:50:32,J019,RT Nagar,J020,Malleshwaram Circle,South,4,Weekend,False,Rain,True,17.2,False,Normal,37,33,29.9,37.9,1,Accepted,0.665,17.6,40.1,128.3,0.073,0.168,0.93,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
JN124439,2026-06-25 09:40:29,J021,Vijayanagar,J015,Bellandur,West,3,Weekday,False,Rain,True,16.4,False,Bus,60,50,55.8,49.8,3,Priority Granted (Bus),0.913,10.1,38.3,221.9,0.079,0.183,0.897,Bus priority granted - green extension issued to reduce transit delay
