trip_id,timestamp,origin_junction_id,origin_junction_name,destination_junction_id,destination_junction_name,vehicle_type,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_on_route,bus_priority_active,ambulance_priority_active,distance_km,alternate_route_available,recommended_route,recommended_speed_kmph,congestion_index,predicted_waiting_time_sec,predicted_travel_time_sec,estimated_time_saved_sec,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
TRIP228979,2025-01-14 15:54:27,J016,Sarjapur Road,J042,Anand Rao Circle,Two-Wheeler,Weekday,True,Clear,False,0.0,False,False,False,1.86,False,Primary Route,22.3,0.675,47.5,352.5,0.0,0.101,0.233,0.937,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP228980,2025-03-17 09:52:53,J006,Tin Factory,J023,Basavanagudi,Two-Wheeler,Weekday,False,Clear,False,0.0,False,True,False,6.88,True,Alternate Route,30.4,0.433,23.6,840.7,192.5,0.309,0.714,0.983,Bus priority granted - green extension issued to reduce transit delay
TRIP228981,2025-10-13 11:56:32,J040,City Market,J001,Silk Board,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,3.89,True,Primary Route,39.1,0.138,12.5,358.3,0.0,0.149,0.344,0.972,Normal free-flow traffic - standard signal timing maintained
TRIP228982,2026-04-12 18:10:46,J039,KR Market,J013,HSR BDA Complex,Bus,Weekend,False,Clear,False,0.0,False,False,False,9.83,True,Alternate Route,26.5,0.351,26.3,1274.3,102.1,3.427,7.916,0.973,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228983,2025-01-05 07:01:31,J011,Indiranagar 100ft Road,J014,Electronic City Toll,Delivery Van,Weekend,False,Clear,False,0.0,False,True,False,7.75,False,Primary Route,29.7,0.239,24.6,970.8,0.0,1.226,2.832,0.955,Bus priority granted - green extension issued to reduce transit delay
TRIP228984,2025-12-26 15:23:14,J035,Domlur,J028,Tumkur Road,Bus,Weekday,True,Clear,False,0.0,False,False,False,1.11,False,Primary Route,19.5,0.535,35.3,235.5,0.0,0.466,1.076,0.915,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP228985,2026-04-10 11:17:53,J001,Silk Board,J008,Jayanagar 4th Block,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,1.76,True,Primary Route,32.4,0.459,26.2,230.0,0.0,0.084,0.194,0.971,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228986,2025-10-21 21:01:42,J037,Kadugodi,J026,Hosur Road,Two-Wheeler,Weekday,True,Rain,True,13.6,False,False,False,5.81,False,Primary Route,19.1,0.784,50.2,1132.5,0.0,0.314,0.725,0.857,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP228987,2026-03-05 16:56:10,J035,Domlur,J026,Hosur Road,Car,Weekday,True,Clear,False,0.0,False,True,False,3.76,True,Alternate Route,26.0,0.538,35.6,538.0,143.4,0.441,1.019,0.904,Bus priority granted - green extension issued to reduce transit delay
TRIP228988,2025-03-19 14:47:04,J010,Shivajinagar,J007,Banashankari,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,3.04,False,Primary Route,42.2,0.27,15.0,273.6,0.0,0.133,0.307,0.965,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228989,2025-08-31 11:01:53,J002,Marathahalli,J018,Nagawara,Car,Weekend,False,Clear,False,0.0,False,False,False,3.35,False,Primary Route,35.9,0.299,19.2,343.4,0.0,0.355,0.82,0.977,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228990,2025-07-15 10:33:20,J033,Trinity Circle,J030,MG Road,Car,Weekday,False,Clear,False,0.0,False,False,False,4.65,False,Primary Route,23.2,0.561,37.8,734.3,0.0,0.541,1.25,0.963,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228991,2025-05-14 10:28:57,J033,Trinity Circle,J005,Yeshwantpur,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,6.64,True,Alternate Route,33.7,0.427,27.5,657.8,117.5,0.302,0.698,0.973,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228992,2025-03-27 18:31:58,J008,Jayanagar 4th Block,J026,Hosur Road,Car,Weekday,False,Clear,False,0.0,False,True,False,11.59,True,Alternate Route,27.5,0.52,35.6,1501.7,226.8,1.304,3.012,0.973,Bus priority granted - green extension issued to reduce transit delay
TRIP228993,2025-04-15 12:41:09,J022,Rajajinagar,J017,Whitefield ITPL,Car,Weekday,True,Light Rain,True,5.2,False,False,False,3.3,True,Primary Route,26.5,0.504,32.7,499.4,0.0,0.385,0.889,0.874,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP228994,2026-01-09 16:15:07,J037,Kadugodi,J018,Nagawara,Bus,Weekday,False,Clear,False,0.0,False,False,False,18.03,True,Primary Route,25.9,0.364,25.4,2383.4,0.0,6.409,14.805,0.99,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228995,2025-05-17 12:41:58,J035,Domlur,J004,Hebbal,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,6.05,True,Primary Route,39.4,0.145,8.1,554.9,0.0,0.24,0.554,0.99,Normal free-flow traffic - standard signal timing maintained
TRIP228996,2025-04-22 20:55:12,J031,Cubbon Road,J023,Basavanagudi,Auto-Rickshaw,Weekday,False,Rain,True,14.8,False,False,False,4.81,True,Primary Route,16.0,0.547,41.2,1076.2,0.0,0.385,0.889,0.924,Light rain detected - minor speed reduction advised
TRIP228997,2026-02-08 15:58:37,J022,Rajajinagar,J018,Nagawara,Car,Weekend,False,Clear,False,0.0,False,False,False,3.05,False,Primary Route,31.0,0.323,21.1,384.5,0.0,0.332,0.767,0.975,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228998,2025-04-09 10:59:23,J020,Malleshwaram Circle,J036,HAL Airport Road,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,1.91,True,Primary Route,27.2,0.376,28.2,296.9,0.0,0.151,0.349,0.945,Moderate traffic flow - standard adaptive signal timing in effect
TRIP228999,2026-01-05 07:37:13,J015,Bellandur,J030,MG Road,Car,Weekday,False,Clear,False,0.0,False,False,False,4.03,True,Alternate Route,32.2,0.435,30.4,450.0,26.8,0.439,1.014,0.968,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229000,2025-01-14 18:23:25,J037,Kadugodi,J012,Koramangala Sony World,Two-Wheeler,Weekday,True,Clear,False,0.0,False,True,False,6.13,True,Alternate Route,29.7,0.53,40.6,818.4,79.2,0.293,0.677,0.897,Bus priority granted - green extension issued to reduce transit delay
TRIP229001,2025-10-04 06:30:59,J036,HAL Airport Road,J004,Hebbal,Car,Weekend,False,Rain,True,8.2,False,False,False,4.23,False,Primary Route,28.4,0.292,14.5,556.5,0.0,0.424,0.979,0.895,Light rain detected - minor speed reduction advised
TRIP229002,2025-09-16 10:21:23,J034,Ulsoor,J009,Majestic,Car,Weekday,False,Clear,False,0.0,False,False,False,4.89,False,Primary Route,19.9,0.674,43.1,930.1,0.0,0.614,1.418,0.952,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229003,2025-10-27 15:13:30,J013,HSR BDA Complex,J030,MG Road,Car,Weekday,False,Rain,True,9.4,False,False,False,4.49,True,Primary Route,31.4,0.444,27.0,532.7,0.0,0.474,1.095,0.91,Light rain detected - minor speed reduction advised
TRIP229004,2026-04-27 15:17:24,J028,Tumkur Road,J038,Varthur,Car,Weekday,False,Light Rain,True,3.7,False,False,False,13.73,False,Primary Route,32.3,0.413,29.5,1588.6,0.0,1.476,3.41,0.912,Light rain detected - minor speed reduction advised
TRIP229005,2025-02-22 19:56:53,J022,Rajajinagar,J020,Malleshwaram Circle,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,2.87,False,Primary Route,27.1,0.515,35.1,423.7,0.0,0.143,0.33,0.958,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229006,2025-01-03 20:32:45,J028,Tumkur Road,J026,Hosur Road,Car,Weekday,False,Clear,False,0.0,False,True,False,6.67,True,Alternate Route,33.5,0.292,13.9,668.6,0.0,0.68,1.571,0.99,Bus priority granted - green extension issued to reduce transit delay
TRIP229007,2026-01-22 19:06:13,J023,Basavanagudi,J015,Bellandur,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,4.64,True,Alternate Route,19.8,0.514,35.4,897.4,222.8,0.364,0.841,0.957,Bus priority granted - green extension issued to reduce transit delay
TRIP229008,2026-03-08 12:07:28,J037,Kadugodi,J026,Hosur Road,Two-Wheeler,Weekend,False,Light Rain,True,2.8,False,False,False,2.6,False,Primary Route,32.7,0.179,12.8,281.5,0.0,0.095,0.219,0.892,Light rain detected - minor speed reduction advised
TRIP229009,2025-04-09 12:22:25,J032,Richmond Circle,J023,Basavanagudi,Delivery Van,Weekday,False,Clear,False,0.0,False,False,False,1.87,False,Primary Route,31.4,0.208,13.8,215.5,0.0,0.29,0.67,0.957,Normal free-flow traffic - standard signal timing maintained
TRIP229010,2025-02-12 07:51:56,J042,Anand Rao Circle,J029,Old Airport Road,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,6.43,False,Primary Route,24.7,0.525,37.4,976.0,0.0,0.505,1.167,0.965,Bus priority granted - green extension issued to reduce transit delay
TRIP229011,2025-10-07 17:45:32,J001,Silk Board,J027,Mysore Road,Two-Wheeler,Weekday,False,Rain,True,15.9,False,False,False,5.44,True,Alternate Route,21.2,0.695,49.3,905.6,277.5,0.29,0.67,0.925,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP229012,2025-08-28 12:28:34,J002,Marathahalli,J001,Silk Board,Bus,Weekday,True,Heavy Rain,True,85.5,False,True,False,10.81,True,Alternate Route,26.7,0.363,18.0,1477.4,104.0,3.879,8.96,0.845,Bus priority granted - green extension issued to reduce transit delay
TRIP229013,2026-01-14 09:56:53,J040,City Market,J013,HSR BDA Complex,Two-Wheeler,Weekday,True,Fog,False,0.0,False,False,False,4.14,False,Primary Route,10.8,0.978,67.6,1449.1,0.0,0.248,0.573,0.862,Festival crowd surge detected - alternate route and extended cycle recommended
TRIP229014,2025-04-09 15:11:16,J009,Majestic,J003,KR Puram,Car,Weekday,False,Clear,False,0.0,False,True,False,4.74,False,Primary Route,35.1,0.21,12.3,504.7,0.0,0.448,1.035,0.979,Bus priority granted - green extension issued to reduce transit delay
TRIP229015,2026-03-10 12:38:13,J015,Bellandur,J042,Anand Rao Circle,Car,Weekday,False,Clear,False,0.0,False,False,False,7.93,True,Primary Route,39.5,0.178,16.8,722.6,0.0,0.764,1.765,0.947,Normal free-flow traffic - standard signal timing maintained
TRIP229016,2025-12-29 09:48:24,J016,Sarjapur Road,J006,Tin Factory,Car,Weekday,False,Clear,False,0.0,False,False,False,4.94,True,Alternate Route,24.3,0.604,39.4,810.1,191.8,0.589,1.361,0.92,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229017,2025-07-29 20:51:24,J018,Nagawara,J008,Jayanagar 4th Block,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,3.5,True,Primary Route,29.1,0.419,29.0,471.2,0.0,0.252,0.582,0.966,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229018,2025-12-20 22:30:24,J016,Sarjapur Road,J005,Yeshwantpur,Car,Weekend,False,Clear,False,0.0,False,False,False,2.17,True,Primary Route,37.3,0.161,12.1,211.6,0.0,0.211,0.487,0.966,Normal free-flow traffic - standard signal timing maintained
TRIP229019,2025-09-07 14:16:30,J018,Nagawara,J019,RT Nagar,Car,Weekend,False,Light Rain,True,6.0,False,False,False,2.92,False,Primary Route,33.6,0.193,12.2,324.3,0.0,0.264,0.61,0.912,Light rain detected - minor speed reduction advised
TRIP229020,2025-12-01 14:31:25,J035,Domlur,J006,Tin Factory,Bus,Weekday,False,Clear,False,0.0,False,True,False,9.36,False,Primary Route,30.2,0.145,14.3,1115.8,0.0,2.941,6.794,0.957,Bus priority granted - green extension issued to reduce transit delay
TRIP229021,2026-04-02 15:27:11,J026,Hosur Road,J021,Vijayanagar,Car,Weekday,False,Clear,False,0.0,False,True,False,11.14,True,Primary Route,35.8,0.263,16.0,1096.7,0.0,1.114,2.573,0.973,Bus priority granted - green extension issued to reduce transit delay
TRIP229022,2025-12-15 18:24:48,J021,Vijayanagar,J033,Trinity Circle,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,8.66,True,Alternate Route,27.5,0.522,29.6,1205.3,229.7,0.406,0.938,0.948,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229023,2025-01-28 09:47:04,J039,KR Market,J021,Vijayanagar,Car,Weekday,False,Fog,False,0.0,False,False,False,4.35,True,Alternate Route,22.9,0.622,47.4,712.8,200.3,0.547,1.264,0.969,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229024,2025-06-02 19:59:31,J016,Sarjapur Road,J012,Koramangala Sony World,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,True,False,3.92,False,Primary Route,25.8,0.472,34.4,554.5,0.0,0.315,0.728,0.949,Bus priority granted - green extension issued to reduce transit delay
TRIP229025,2025-11-14 17:26:38,J021,Vijayanagar,J007,Banashankari,Auto-Rickshaw,Weekday,False,Light Rain,True,3.3,False,False,False,6.74,True,Alternate Route,23.4,0.508,34.7,1038.1,181.3,0.524,1.21,0.936,Light rain detected - minor speed reduction advised
TRIP229026,2025-11-30 15:04:21,J006,Tin Factory,J003,KR Puram,Car,Weekend,False,Fog,False,0.0,False,False,False,3.88,False,Primary Route,37.3,0.197,8.1,394.8,0.0,0.373,0.862,0.937,Normal free-flow traffic - standard signal timing maintained
TRIP229027,2026-06-22 08:15:06,J024,JP Nagar,J029,Old Airport Road,Two-Wheeler,Weekday,False,Light Rain,True,7.2,False,True,False,11.27,True,Alternate Route,35.9,0.427,26.0,1167.5,137.4,0.512,1.183,0.906,Bus priority granted - green extension issued to reduce transit delay
TRIP229028,2025-06-11 21:40:05,J023,Basavanagudi,J028,Tumkur Road,Car,Weekday,False,Clear,False,0.0,False,False,False,6.64,True,Primary Route,38.1,0.263,13.6,682.4,0.0,0.651,1.504,0.957,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229029,2026-06-21 21:23:58,J021,Vijayanagar,J038,Varthur,Delivery Van,Weekend,False,Clear,False,0.0,False,False,False,4.18,True,Primary Route,38.5,0.271,15.9,416.0,0.0,0.677,1.564,0.971,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229030,2026-03-12 19:47:29,J042,Anand Rao Circle,J008,Jayanagar 4th Block,Bus,Weekday,False,Fog,False,0.0,False,False,False,6.7,True,Alternate Route,24.9,0.429,32.7,1075.9,12.9,2.479,5.726,0.967,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229031,2026-03-08 10:20:15,J019,RT Nagar,J040,City Market,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,2.5,False,Primary Route,28.1,0.442,31.0,349.1,0.0,0.12,0.277,0.965,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229032,2025-05-06 12:07:48,J036,HAL Airport Road,J021,Vijayanagar,Car,Weekday,False,Clear,False,0.0,False,False,False,3.32,False,Primary Route,39.1,0.276,15.7,325.3,0.0,0.348,0.804,0.958,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229033,2025-10-30 20:32:47,J008,Jayanagar 4th Block,J028,Tumkur Road,Delivery Van,Weekday,False,Clear,False,0.0,False,False,False,5.64,True,Primary Route,22.9,0.527,35.5,842.9,0.0,1.029,2.377,0.948,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229034,2025-10-24 22:37:32,J015,Bellandur,J005,Yeshwantpur,Auto-Rickshaw,Weekday,False,Clear,False,0.0,False,False,False,7.65,False,Primary Route,33.1,0.144,7.7,843.9,0.0,0.488,1.127,0.96,Normal free-flow traffic - standard signal timing maintained
TRIP229035,2025-10-20 18:45:26,J001,Silk Board,J021,Vijayanagar,Bus,Weekday,True,Clear,False,0.0,False,True,False,2.25,True,Alternate Route,19.5,0.452,33.1,454.5,171.6,0.853,1.97,0.897,Bus priority granted - green extension issued to reduce transit delay
TRIP229036,2025-06-26 18:35:53,J041,Chalukya Circle,J002,Marathahalli,Car,Weekday,False,Clear,False,0.0,False,False,False,2.26,True,Alternate Route,17.4,0.741,52.2,562.0,308.0,0.317,0.732,0.968,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229037,2026-06-11 21:09:09,J031,Cubbon Road,J019,RT Nagar,Car,Weekday,False,Light Rain,True,7.4,False,False,False,7.12,False,Primary Route,25.6,0.52,31.9,1028.8,0.0,0.827,1.91,0.905,Light rain detected - minor speed reduction advised
TRIP229038,2025-03-01 09:30:14,J038,Varthur,J003,KR Puram,Car,Weekend,False,Fog,False,0.0,False,True,False,3.75,True,Alternate Route,28.1,0.384,30.4,508.4,136.3,0.413,0.954,0.968,Bus priority granted - green extension issued to reduce transit delay
TRIP229039,2025-12-17 08:50:24,J004,Hebbal,J009,Majestic,Bus,Weekday,False,Clear,False,0.0,False,True,False,4.05,True,Alternate Route,23.1,0.475,29.2,663.7,156.3,1.53,3.534,0.985,Bus priority granted - green extension issued to reduce transit delay
TRIP229040,2026-04-21 07:07:57,J032,Richmond Circle,J004,Hebbal,Car,Weekday,False,Clear,False,0.0,False,True,False,2.45,True,Primary Route,36.7,0.374,23.3,254.0,0.0,0.256,0.591,0.946,Bus priority granted - green extension issued to reduce transit delay
TRIP229041,2025-04-08 03:47:02,J012,Koramangala Sony World,J021,Vijayanagar,Car,Weekday,False,Clear,False,0.0,False,False,False,6.51,False,Primary Route,40.7,0.2,12.2,581.2,0.0,0.613,1.416,0.977,Normal free-flow traffic - standard signal timing maintained
TRIP229042,2025-05-03 08:59:22,J008,Jayanagar 4th Block,J019,RT Nagar,Car,Weekend,False,Rain,True,8.1,False,False,False,8.53,True,Alternate Route,30.2,0.485,36.0,1011.5,213.9,0.951,2.197,0.915,Light rain detected - minor speed reduction advised
TRIP229043,2025-12-29 09:30:32,J036,HAL Airport Road,J020,Malleshwaram Circle,Car,Weekday,False,Light Rain,True,3.1,False,False,False,4.35,True,Alternate Route,21.8,0.664,44.8,777.6,311.9,0.557,1.287,0.888,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP229044,2026-02-28 18:53:07,J009,Majestic,J035,Domlur,Car,Weekend,False,Clear,False,0.0,False,True,False,3.2,True,Alternate Route,28.1,0.373,26.3,437.2,87.7,0.345,0.797,0.978,Bus priority granted - green extension issued to reduce transit delay
TRIP229045,2025-08-09 09:38:06,J016,Sarjapur Road,J033,Trinity Circle,Two-Wheeler,Weekend,False,Clear,False,0.0,False,False,False,3.23,False,Primary Route,20.8,0.661,44.7,614.8,0.0,0.167,0.386,0.953,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229046,2026-06-11 18:15:16,J037,Kadugodi,J013,HSR BDA Complex,Two-Wheeler,Weekday,False,Heavy Rain,True,29.3,False,True,False,5.98,False,Primary Route,16.6,0.8,53.8,1343.1,0.0,0.331,0.765,0.939,Bus priority granted - green extension issued to reduce transit delay
TRIP229047,2025-10-23 19:25:57,J019,RT Nagar,J033,Trinity Circle,Bus,Weekday,False,Heavy Rain,True,29.1,False,False,False,3.43,True,Alternate Route,16.3,0.563,37.7,820.2,95.4,1.394,3.22,0.92,Heavy rain reducing visibility and grip - reduced speed and longer buffer advised
TRIP229048,2025-09-17 08:57:35,J007,Banashankari,J034,Ulsoor,Car,Weekday,False,Clear,False,0.0,False,False,False,2.11,False,Primary Route,9.6,1.0,67.3,899.4,0.0,0.329,0.76,0.925,Heavy congestion detected - signal timing extended and reroute suggested
TRIP229049,2026-05-18 22:47:43,J019,RT Nagar,J003,KR Puram,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,3.12,True,Primary Route,34.8,0.171,17.5,341.0,0.0,0.126,0.291,0.96,Normal free-flow traffic - standard signal timing maintained
TRIP229050,2025-10-06 10:15:05,J009,Majestic,J002,Marathahalli,Car,Weekday,False,Clear,False,0.0,False,False,False,2.94,False,Primary Route,19.1,0.7,45.3,596.2,0.0,0.377,0.871,0.978,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229051,2025-06-17 21:26:59,J014,Electronic City Toll,J029,Old Airport Road,Two-Wheeler,Weekday,False,Clear,False,0.0,False,False,False,2.26,False,Primary Route,34.2,0.23,11.9,246.1,0.0,0.089,0.206,0.965,Normal free-flow traffic - standard signal timing maintained
TRIP229052,2026-03-10 18:09:39,J029,Old Airport Road,J028,Tumkur Road,Car,Weekday,False,Clear,False,0.0,False,False,False,1.98,True,Alternate Route,19.1,0.719,43.0,405.5,65.3,0.257,0.594,0.975,Moderate traffic flow - standard adaptive signal timing in effect
TRIP229053,2025-09-06 15:30:52,J031,Cubbon Road,J001,Silk Board,Car,Weekend,True,Heavy Rain,True,26.0,True,False,False,3.43,False,Primary Route,10.0,1.0,64.9,1238.2,0.0,0.503,1.162,0.645,Accident detected nearby - reroute and reduced speed advised
